,id,last_scraped,host_id,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,has_hot_tub,has_private_hot_tub,price,number_of_reviews,last_review,review_scores_accuracy,review_scores_location,review_scores_value,reviews_per_month
3871,51393373,2022-09-19,412994221,t,San Jose,37.32102,-121.87973,Entire home/apt,False,False,$134.00,23,2022-08-21,4.87,4.43,4.7,1.76
3872,51409161,2022-09-19,235960971,f,San Jose,37.3021,-121.926,Private room,False,False,$55.00,1,2021-10-05,5.0,5.0,5.0,0.09
3873,51412108,2022-09-19,277922990,f,San Jose,37.31799,-121.81476,Private room,False,False,$90.00,0,,,,,
3874,51412351,2022-09-19,412994221,t,San Jose,37.32195,-121.88125,Entire home/apt,False,False,$142.00,31,2022-09-15,4.97,4.87,4.71,2.27
3875,51412838,2022-09-19,263957204,t,Sunnyvale,37.35179,-122.01193,Entire home/apt,False,False,$86.00,53,2022-09-14,4.96,4.94,4.96,3.89
3876,51428735,2022-09-19,22538846,f,Santa Clara,37.34394,-121.93528,Private room,False,False,$55.00,10,2022-08-08,4.5,4.9,4.8,0.77
3877,51433561,2022-09-19,108153,t,Los Altos,37.38106,-122.10874,Entire home/apt,False,False,$535.00,4,2022-05-06,5.0,5.0,5.0,0.36
3878,51451120,2022-09-19,84748375,f,San Jose,37.23253,-121.79675,Private room,False,False,$57.00,46,2022-09-15,4.85,4.87,4.83,3.35
3879,51453169,2022-09-19,126656771,t,Sunnyvale,37.39039,-122.03065,Private room,False,False,$85.00,7,2022-09-03,4.71,4.71,4.86,0.7
3880,51454628,2022-09-19,412994221,t,San Jose,37.32226,-121.8785,Entire home/apt,False,False,$146.00,27,2022-09-12,4.96,4.81,4.85,2.0
3881,51477180,2022-09-19,107434423,f,Palo Alto,37.42994099999999,-122.1894679,Entire home/apt,False,False,$298.00,0,,,,,
3882,51485427,2022-09-19,179289444,f,San Jose,37.32584,-121.9397,Entire home/apt,False,False,$436.00,48,2022-08-27,4.6,4.83,4.44,3.8
3883,51487478,2022-09-19,294611640,f,San Jose,37.35372,-121.88155,Entire home/apt,False,False,$117.00,11,2022-07-21,4.55,4.55,4.55,0.85
3884,51489616,2022-09-19,267017446,f,Sunnyvale,37.36961,-122.01764,Entire home/apt,True,False,$165.00,11,2022-09-12,4.55,4.55,4.27,0.84
3885,51490479,2022-09-19,412994221,t,San Jose,37.32096,-121.88027,Entire home/apt,False,False,$145.00,51,2022-09-13,4.94,4.75,4.8,4.02
3886,51505665,2022-09-19,412994221,t,San Jose,37.32031,-121.87893,Entire home/apt,False,False,$140.00,53,2022-09-15,4.92,4.55,4.68,3.98
3887,51506684,2022-09-19,48005494,f,Milpitas,37.43319,-121.91637,Entire home/apt,False,False,$183.00,2,2022-08-21,5.0,5.0,5.0,0.62
3888,51507688,2022-09-19,417228240,f,Santa Clara,37.39395,-121.94318,Private room,False,False,$59.00,4,2022-08-13,4.5,5.0,4.25,0.31
3889,51510108,2022-09-19,303846986,f,Sunnyvale,37.35721,-122.05188,Private room,False,False,$60.00,0,,,,,
3890,51524953,2022-09-19,21990586,f,Santa Clara,37.36193,-121.96437,Entire home/apt,False,False,$133.00,5,2022-08-29,4.8,5.0,4.6,0.37
3891,51537010,2022-09-19,36795000,f,San Jose,37.32338,-121.92827,Entire home/apt,False,False,$90.00,50,2022-09-05,4.88,4.64,4.84,4.04
3892,51541534,2022-09-19,3788310,t,San Jose,37.26848,-121.87334,Private room,False,False,$65.00,3,2022-08-06,5.0,5.0,4.67,0.25
3893,51550472,2022-09-19,107434423,f,Milpitas,37.4116327,-121.8908503,Entire home/apt,False,False,$173.00,0,,,,,
3894,51554695,2022-09-19,51020289,f,Gilroy,37.02724,-121.57847,Entire home/apt,False,False,$151.00,3,2022-08-07,4.67,4.33,4.33,0.24
3895,51565162,2022-09-19,197143511,t,San Jose,37.30679,-121.96555,Entire home/apt,False,False,$150.00,14,2022-09-03,4.71,4.86,4.86,1.14
3896,51565502,2022-09-19,186310776,f,San Jose,37.29768,-121.89723,Entire home/apt,False,False,$109.00,0,,,,,
3897,51570046,2022-09-19,107434423,f,Mountain View,37.3988771,-122.093121,Entire home/apt,False,False,$223.00,0,,,,,
