,id,last_scraped,host_id,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,has_hot_tub,has_private_hot_tub,price,number_of_reviews,last_review,review_scores_accuracy,review_scores_location,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_value,review_scores_rating,reviews_per_month
0,8357,2022-09-28,24281,t,Unincorporated Areas,37.00939,-121.88547,Entire home/apt,False,False,$159.00,1724,2022-09-25,4.91,4.9,4.83,4.93,4.94,4.8,4.88,10.73
1,24548,2022-09-28,99532,t,City of Santa Cruz,36.97191,-121.99735,Private room,False,False,$100.00,526,2022-09-05,4.95,4.85,4.98,4.95,4.95,4.9,4.93,3.48
2,31721,2022-09-28,136376,f,City of Capitola,36.95849,-121.97207,Entire home/apt,True,True,$239.00,293,2022-09-26,4.79,4.95,4.68,4.94,4.91,4.5,4.71,2.45
3,43785,2022-09-28,191477,t,City of Santa Cruz,36.97774,-122.03403,Private room,False,False,$99.00,529,2022-09-18,4.92,4.93,4.94,4.88,4.92,4.8,4.87,3.6
4,54948,2022-09-28,258675,f,City of Santa Cruz,36.96788,-122.011841,Entire home/apt,False,False,$335.00,123,2022-04-03,4.92,4.93,4.89,4.97,4.98,4.78,4.91,0.85
5,57031,2022-09-28,44764,t,Unincorporated Areas,36.98111,-121.88124,Entire home/apt,False,False,$155.00,1,2018-08-22,5.0,5.0,3.0,5.0,5.0,5.0,5.0,0.02
6,70829,2022-09-28,360285,t,City of Santa Cruz,36.97789,-122.02757,Private room,False,False,$98.00,490,2022-09-25,4.95,4.96,4.94,4.97,4.95,4.9,4.91,3.45
7,101755,2022-09-28,532855,f,City of Santa Cruz,36.97732,-122.01147,Entire home/apt,True,True,$499.00,16,2022-09-05,4.8,4.73,4.73,5.0,4.87,4.93,4.88,0.12
8,126012,2022-09-28,625642,t,Unincorporated Areas,37.03277,-121.82554,Entire home/apt,False,False,$178.00,598,2022-08-29,4.94,4.9,4.9,4.95,4.89,4.81,4.91,4.37
9,153903,2022-09-28,625642,t,Unincorporated Areas,37.03123,-121.82499,Entire home/apt,False,False,$159.00,880,2022-09-09,4.87,4.82,4.81,4.87,4.82,4.78,4.89,6.44
10,198171,2022-09-28,187953,t,City of Santa Cruz,36.95545,-122.03731,Entire home/apt,False,False,$144.00,503,2022-09-23,4.79,4.95,4.61,4.91,4.8,4.73,4.74,3.72
11,207329,2022-09-28,918166,t,Unincorporated Areas,36.96566,-121.98092,Entire home/apt,True,True,$610.00,271,2022-09-25,4.9,4.59,4.85,4.98,4.97,4.51,4.87,2.01
12,209953,2022-09-28,1034839,f,City of Santa Cruz,36.95956,-122.02534,Private room,False,False,$135.00,224,2022-09-12,4.94,5.0,4.93,4.99,4.89,4.87,4.91,1.66
13,260857,2022-09-28,1368824,t,City of Santa Cruz,36.96946,-122.04446,Entire home/apt,True,True,$307.00,439,2022-08-22,4.86,4.9,4.7,4.9,4.86,4.59,4.8,3.45
14,264450,2022-09-28,1387567,t,City of Santa Cruz,36.96075,-122.02605,Entire home/apt,False,False,$304.00,177,2022-09-18,4.94,4.99,4.96,4.96,4.91,4.88,4.95,1.34
15,266427,2022-09-28,951619,f,City of Santa Cruz,36.95984,-122.03779,Entire home/apt,True,True,$385.00,266,2022-09-18,4.72,4.83,4.56,4.88,4.85,4.57,4.62,2.02
16,302800,2022-09-28,1547341,t,Unincorporated Areas,37.05362,-121.96086,Entire home/apt,True,True,$194.00,472,2022-09-13,4.93,4.97,4.86,4.99,4.97,4.88,4.95,3.64
17,350780,2022-09-28,173208,f,Unincorporated Areas,37.10348,-121.9442,Private room,False,False,$149.00,99,2022-09-25,4.97,4.88,4.97,4.99,4.98,4.85,4.98,0.79
18,421119,2022-09-28,2094237,f,Unincorporated Areas,37.011253,-122.194817,Entire home/apt,False,False,$161.00,482,2022-09-05,4.58,4.84,4.35,4.86,4.89,4.5,4.57,3.79
19,454433,2022-09-28,2094237,f,Unincorporated Areas,37.01747,-122.19599,Entire home/apt,False,False,$201.00,366,2022-09-10,4.83,4.91,4.51,4.93,4.94,4.67,4.72,2.9
20,494132,2022-09-28,3177,f,Unincorporated Areas,36.99327,-121.94547,Private room,False,False,$119.00,438,2022-09-11,4.86,4.81,4.78,4.89,4.81,4.72,4.75,3.49
21,519543,2022-09-28,2547484,f,City of Santa Cruz,36.97576,-122.01361,Private room,False,False,$149.00,62,2016-11-07,4.83,4.85,4.98,4.98,5.0,4.85,4.97,0.49
22,558146,2022-09-28,1368824,t,City of Santa Cruz,36.96915,-122.04283,Entire home/apt,False,False,$411.00,47,2022-08-05,4.76,4.78,4.43,4.72,4.65,4.3,4.77,0.38
23,604260,2022-09-28,15867956,f,Unincorporated Areas,36.96833,-121.90516,Entire home/apt,False,False,$371.00,116,2022-08-27,4.9,4.93,4.93,4.96,4.96,4.72,4.88,0.98
24,604281,2022-09-28,911803,t,City of Capitola,36.963902,-121.962532,Entire home/apt,True,True,$552.00,167,2022-09-16,4.95,4.99,4.89,4.99,4.99,4.79,4.96,1.66
25,690397,2022-09-28,238088,t,City of Capitola,36.96073,-121.96995,Entire home/apt,False,False,$210.00,468,2022-09-16,4.7,4.88,4.52,4.89,4.92,4.6,4.64,3.91
26,719285,2022-09-28,3711123,t,Unincorporated Areas,36.97577,-121.91584,Entire home/apt,False,False,$414.00,162,2022-09-12,4.96,4.93,4.91,4.98,4.97,4.82,4.96,1.33
27,720801,2022-09-28,10973114,t,City of Santa Cruz,36.97242,-122.0118,Entire home/apt,False,False,$255.00,104,2022-09-16,4.92,4.92,4.73,4.97,4.91,4.79,4.8,0.87
28,739515,2022-09-28,3859873,t,City of Capitola,36.97351,-121.95332,Entire home/apt,False,False,$264.00,254,2022-09-21,4.96,4.99,4.87,4.98,4.94,4.84,4.92,2.18
29,769642,2022-09-28,4060026,t,City of Santa Cruz,36.98511,-122.01379,Entire home/apt,True,True,$600.00,94,2022-09-18,4.87,4.77,4.65,4.99,4.96,4.69,4.85,0.84
30,813667,2022-09-28,4276065,f,Unincorporated Areas,37.02259,-121.9917,Entire home/apt,False,False,$225.00,37,2019-07-30,4.5,4.74,4.65,4.82,4.94,4.59,4.71,0.33
31,846127,2022-09-28,256935,f,City of Santa Cruz,36.97723,-122.00709,Entire home/apt,False,False,$220.00,88,2019-11-30,4.8,4.86,4.89,4.91,4.91,4.66,4.84,0.75
32,927471,2022-09-28,4990689,f,Unincorporated Areas,37.10486,-121.98838,Private room,False,False,$71.00,200,2022-09-05,4.86,4.85,4.86,4.94,4.96,4.74,4.87,1.81
33,938306,2022-09-28,5067791,t,City of Santa Cruz,36.97706,-122.02967,Entire home/apt,False,False,$215.00,81,2022-07-04,4.91,4.94,4.99,4.98,4.95,4.8,4.94,0.88
34,1024086,2022-09-28,5637736,f,Unincorporated Areas,37.19436,-122.02255,Entire home/apt,False,False,$88.00,230,2020-03-04,4.98,4.93,5.0,4.99,4.98,4.97,5.0,2.02
35,1041390,2022-09-28,5733253,t,City of Scotts Valley,37.04572,-122.0207,Entire home/apt,False,False,$110.00,46,2022-06-09,4.93,4.78,4.57,4.98,5.0,4.8,4.89,0.42
36,1072272,2022-09-28,5177794,t,City of Santa Cruz,36.96902,-122.02937,Entire home/apt,False,False,$329.00,146,2022-09-18,4.88,4.88,4.74,4.88,4.86,4.59,4.82,1.31
37,1080652,2022-09-28,5944077,t,Unincorporated Areas,36.99951,-121.87681,Private room,True,False,$310.00,311,2022-08-28,4.94,4.94,4.87,4.98,4.93,4.77,4.92,2.73
38,1089732,2022-09-28,4261488,t,City of Santa Cruz,36.97975,-122.01388,Entire home/apt,False,False,$205.00,110,2022-09-25,4.74,4.83,4.72,4.97,4.8,4.48,4.67,0.96
39,1148478,2022-09-28,3756788,t,City of Santa Cruz,36.9746,-122.03026,Private room,False,False,$89.00,30,2022-09-03,4.82,5.0,4.93,4.89,4.71,4.68,4.79,0.3
40,1148519,2022-09-28,3756788,t,City of Santa Cruz,36.97301,-122.03215,Private room,False,False,$110.00,2,2017-07-18,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0.03
41,1148574,2022-09-28,3756788,t,City of Santa Cruz,36.97465,-122.03155,Private room,False,False,$99.00,25,2022-08-07,4.96,5.0,4.92,5.0,5.0,4.92,4.96,0.29
42,1187783,2022-09-28,4123746,t,City of Capitola,36.9596,-121.9742,Entire home/apt,False,False,$600.00,293,2022-09-16,4.97,4.95,4.82,4.93,4.89,4.77,4.94,2.6
43,1226199,2022-09-28,5402402,t,Unincorporated Areas,36.96954,-121.89811,Entire home/apt,False,False,$280.00,423,2022-09-16,4.87,4.87,4.68,4.95,4.92,4.71,4.79,3.73
44,1326553,2022-09-28,1034839,f,City of Santa Cruz,36.95987,-122.02463,Private room,False,False,$135.00,114,2022-08-14,4.86,4.96,4.9,4.94,4.9,4.85,4.87,1.03
45,1349898,2022-09-28,7324423,f,Unincorporated Areas,37.08114,-122.06931,Private room,False,False,$120.00,294,2022-09-18,4.89,4.86,4.97,4.97,4.96,4.9,4.93,2.73
46,1374324,2022-09-28,4276065,f,Unincorporated Areas,37.02248,-121.9932,Entire home/apt,False,False,$225.00,3,2019-05-12,5.0,5.0,4.33,5.0,5.0,5.0,5.0,0.06
47,1411830,2022-09-28,7611557,f,City of Santa Cruz,36.9659,-122.00963,Entire home/apt,False,False,$375.00,42,2022-08-29,4.88,5.0,4.83,4.93,4.9,4.51,4.81,0.54
48,1422795,2022-09-28,3849831,t,City of Santa Cruz,36.96334,-122.00534,Entire home/apt,False,False,$571.00,128,2022-09-25,4.94,4.95,4.86,4.98,4.94,4.78,4.92,1.15
49,1426294,2022-09-28,3849831,t,City of Santa Cruz,36.96537,-122.00497,Entire home/apt,False,False,$211.00,304,2022-09-25,4.87,4.96,4.78,4.92,4.89,4.68,4.72,2.72
50,1434279,2022-09-28,7708882,t,City of Santa Cruz,36.95912,-122.02632,Entire home/apt,False,False,$281.00,70,2022-09-13,4.95,4.98,4.95,4.97,4.97,4.86,4.93,0.63
51,1434388,2022-09-28,7708882,t,City of Santa Cruz,36.95759,-122.02633,Entire home/apt,False,False,$296.00,104,2022-09-12,4.98,4.98,4.94,4.97,4.98,4.83,4.99,0.94
52,1445161,2022-09-28,7758816,t,Unincorporated Areas,37.0432,-121.94095,Entire home/apt,False,False,$128.00,585,2022-09-12,4.88,4.86,4.98,4.95,4.96,4.87,4.93,5.3
53,1459083,2022-09-28,7821973,t,City of Santa Cruz,36.96606,-122.00193,Entire home/apt,False,False,$509.00,168,2021-10-03,4.88,4.87,4.88,4.96,4.98,4.79,4.86,1.51
54,1508357,2022-09-28,4373958,f,Unincorporated Areas,36.97476,-121.90147,Entire home/apt,True,True,$650.00,40,2022-07-31,4.5,4.61,4.61,4.71,4.68,4.68,4.74,0.37
55,1535050,2022-09-28,8186343,f,Unincorporated Areas,37.06206,-122.14776,Private room,True,False,$215.00,74,2022-09-26,4.97,4.99,4.95,4.97,4.96,4.86,4.95,1.31
56,1574540,2022-09-28,4731682,t,City of Santa Cruz,36.96689,-122.0309,Entire home/apt,False,False,$156.00,663,2022-09-20,4.87,4.84,4.95,4.92,4.89,4.68,4.84,6.01
57,1615910,2022-09-28,8600588,f,City of Capitola,36.96454,-121.96323,Entire home/apt,False,False,$241.00,2,2019-06-20,4.5,4.5,5.0,4.5,5.0,4.5,4.5,0.02
58,1615942,2022-09-28,8600588,f,City of Capitola,36.96720504760742,-121.95957946777344,Private room,False,False,$156.00,208,2022-09-19,4.87,4.9,4.93,4.88,4.89,4.7,4.82,1.89
59,1623405,2022-09-28,7677959,t,Unincorporated Areas,37.04067,-122.15158,Entire home/apt,True,True,$300.00,21,2022-08-15,4.95,4.95,4.86,5.0,5.0,4.86,4.9,1.35
60,1649986,2022-09-28,1803583,t,City of Santa Cruz,36.98182,-122.01683,Entire home/apt,False,False,$137.00,788,2022-09-11,4.85,4.87,4.93,4.96,4.95,4.7,4.83,7.27
61,1657147,2022-09-28,8784848,t,City of Santa Cruz,36.98856,-121.98754,Entire home/apt,False,False,$729.00,162,2022-06-20,4.86,4.6,4.89,4.95,4.92,4.63,4.89,1.49
62,1663396,2022-09-28,4990689,f,Unincorporated Areas,37.10514,-121.98859,Private room,False,False,$58.00,172,2020-03-30,4.92,4.9,4.87,4.97,4.98,4.79,4.88,1.64
63,1671115,2022-09-28,8847022,t,City of Santa Cruz,36.96754,-122.03737,Entire home/apt,False,False,$123.00,170,2022-09-25,4.91,4.88,4.87,4.9,4.86,4.84,4.83,1.67
64,1720522,2022-09-28,179559,f,City of Santa Cruz,36.97279,-122.04007,Entire home/apt,False,False,$450.00,64,2019-11-29,4.79,4.87,4.81,4.87,4.98,4.73,4.79,0.62
65,1873477,2022-09-28,9761785,f,City of Santa Cruz,36.94976,-122.04835,Entire home/apt,False,False,$644.00,73,2022-08-06,4.75,4.96,4.69,4.86,4.68,4.44,4.76,0.77
66,1910101,2022-09-28,521723,f,City of Scotts Valley,37.05041,-122.02758,Private room,False,False,$75.00,187,2022-06-19,4.92,4.81,4.95,4.95,4.95,4.9,4.9,1.74
67,1947803,2022-09-28,10073068,f,Unincorporated Areas,37.01725,-121.75767,Entire home/apt,False,False,"$2,000.00",63,2017-12-31,4.97,4.77,4.94,4.92,5.0,4.89,4.84,0.61
68,1985054,2022-09-28,3579695,t,Unincorporated Areas,37.15116,-121.98852,Entire home/apt,False,False,$130.00,301,2022-09-18,4.87,4.88,4.87,4.94,4.91,4.76,4.9,2.81
69,1998795,2022-09-28,9579701,f,City of Santa Cruz,36.96685,-122.00024,Entire home/apt,False,False,$525.00,3,2014-03-24,4.67,4.67,4.67,3.67,4.33,4.67,4.33,0.03
70,2022861,2022-09-28,10341402,t,Unincorporated Areas,36.97596,-121.92451,Private room,False,False,$325.00,192,2022-09-11,4.9,4.91,4.77,4.93,4.86,4.66,4.82,1.81
71,2051278,2022-09-28,9711805,f,Unincorporated Areas,36.9933,-121.97718,Private room,False,False,$79.00,5,2022-06-12,5.0,4.8,5.0,5.0,5.0,5.0,5.0,0.09
72,2056872,2022-09-28,4622744,f,City of Santa Cruz,36.97049,-122.02523,Entire home/apt,False,False,$364.00,459,2022-09-11,4.8,4.91,4.46,4.88,4.81,4.73,4.79,4.34
73,2131819,2022-09-28,10041181,t,Unincorporated Areas,37.04506,-122.14874,Entire home/apt,False,False,$235.00,324,2022-09-06,4.91,4.89,4.94,4.93,4.95,4.79,4.88,3.19
74,2144665,2022-09-28,8049432,f,Unincorporated Areas,37.00231,-121.95377,Private room,False,False,$130.00,572,2020-03-10,4.89,4.79,4.8,4.87,4.75,4.78,4.79,5.45
75,2150339,2022-09-28,10974040,t,Unincorporated Areas,36.98119,-121.92326,Entire home/apt,False,False,$121.00,309,2022-09-13,4.87,4.55,4.93,4.92,4.93,4.75,4.75,2.95
76,2159387,2022-09-28,11018734,t,City of Capitola,36.97222,-121.9707,Entire home/apt,False,False,$171.00,649,2022-09-12,4.89,4.82,4.81,4.97,4.97,4.84,4.87,6.23
77,2256771,2022-09-28,11524829,f,City of Santa Cruz,36.95286,-122.05531,Entire home/apt,False,False,$675.00,7,2019-08-15,4.71,4.57,4.86,5.0,5.0,4.43,4.71,0.09
78,2314064,2022-09-28,11816408,t,City of Santa Cruz,36.95609,-122.02805,Entire home/apt,True,False,$305.00,469,2022-09-12,4.92,4.97,4.83,4.97,4.91,4.71,4.9,4.51
79,2326597,2022-09-28,6560497,f,Unincorporated Areas,37.04673,-122.10733,Entire home/apt,False,False,$200.00,123,2020-03-01,4.85,4.91,4.99,4.98,4.95,4.79,4.92,1.99
80,2461650,2022-09-28,12586608,f,City of Santa Cruz,36.98695,-122.01068,Entire home/apt,False,False,$50.00,181,2022-07-31,4.89,4.83,4.89,4.94,4.94,4.81,4.77,1.74
81,2483297,2022-09-28,12705485,t,City of Santa Cruz,36.97421,-122.03983,Entire home/apt,False,False,$181.00,435,2022-08-28,4.9,4.88,4.84,4.94,4.96,4.77,4.83,4.19
82,2566638,2022-09-28,13141810,f,City of Santa Cruz,36.97197,-122.03104,Entire home/apt,False,False,$225.00,17,2022-07-24,5.0,5.0,4.71,5.0,5.0,4.88,4.88,0.2
83,2764760,2022-09-28,5620286,t,Unincorporated Areas,37.08095,-122.09,Entire home/apt,True,True,$205.00,701,2022-09-26,4.96,4.96,4.93,4.97,4.96,4.89,4.96,6.82
84,2777595,2022-09-28,14175116,t,City of Santa Cruz,36.96479,-122.02232,Entire home/apt,False,False,$307.00,452,2022-09-13,4.86,4.93,4.72,4.88,4.9,4.67,4.78,4.55
85,2777663,2022-09-28,9110967,t,Unincorporated Areas,36.97187805175781,-121.9062042236328,Entire home/apt,False,False,$263.00,62,2022-09-11,4.95,4.94,4.98,5.0,4.98,4.87,4.94,0.61
86,2809695,2022-09-28,14371426,f,Unincorporated Areas,37.03385,-122.14401,Entire home/apt,False,False,$350.00,12,2015-10-19,5.0,4.67,5.0,4.83,5.0,4.58,4.83,0.13
87,2817824,2022-09-28,14414366,t,Unincorporated Areas,36.97142,-121.90433,Entire home/apt,False,False,$232.00,237,2022-09-12,4.86,4.87,4.87,4.93,4.93,4.83,4.88,2.47
88,2867614,2022-09-28,14658925,t,Unincorporated Areas,37.03662,-122.14608,Private room,True,False,$329.00,158,2022-07-31,4.94,4.94,4.95,4.95,4.89,4.86,4.96,1.57
89,2979438,2022-09-28,15196738,f,Unincorporated Areas,36.9625,-121.99043,Entire home/apt,False,False,$416.00,61,2022-08-20,4.8,4.9,4.79,4.97,4.98,4.69,4.84,0.77
90,3084796,2022-09-28,4549298,t,City of Santa Cruz,36.97459,-122.00339,Entire home/apt,False,False,$132.00,52,2022-08-20,4.88,4.98,4.96,4.96,4.94,4.84,4.88,0.51
91,3193555,2022-09-28,16186915,t,City of Santa Cruz,36.96541,-122.02425,Entire home/apt,False,False,$614.00,38,2022-07-05,4.82,4.97,4.92,4.95,4.95,4.79,4.84,0.44
92,3209807,2022-09-28,16262596,f,Unincorporated Areas,36.96805,-121.90045,Entire home/apt,False,False,$274.00,502,2022-09-22,4.87,4.94,4.75,4.93,4.89,4.66,4.81,4.98
93,3210074,2022-09-28,16264860,t,City of Santa Cruz,36.97507,-122.00634,Entire home/apt,False,False,$284.00,311,2022-09-19,4.97,4.93,4.96,4.99,4.99,4.86,4.97,3.08
94,3351870,2022-09-28,4153526,f,Unincorporated Areas,36.92174,-121.85153,Entire home/apt,False,False,$514.00,71,2022-05-31,4.91,4.87,4.85,4.93,4.99,4.72,4.9,0.71
95,3394782,2022-09-28,17125870,f,Unincorporated Areas,37.11517,-122.11825,Private room,False,False,$95.00,18,2016-08-14,4.82,4.65,4.94,5.0,5.0,4.82,4.88,0.18
96,3402754,2022-09-28,17160585,t,Unincorporated Areas,36.97422,-121.91588,Entire home/apt,False,False,$245.00,152,2022-09-12,4.89,4.88,4.9,4.9,4.91,4.69,4.8,1.53
97,3439173,2022-09-28,17332040,t,Unincorporated Areas,37.00069,-121.90197,Entire home/apt,True,True,$185.00,396,2022-09-18,4.94,4.93,4.98,4.99,4.99,4.84,4.95,4.03
98,3504131,2022-09-28,1422840,t,City of Santa Cruz,36.97538795195718,-122.0161337455998,Entire home/apt,False,False,$240.00,157,2022-09-12,5.0,4.94,4.98,4.99,5.0,4.78,4.98,1.58
99,3511408,2022-09-28,17679559,t,Unincorporated Areas,36.9634,-121.99343,Entire home/apt,True,True,$371.00,277,2022-09-20,4.97,4.97,4.96,4.96,4.99,4.82,4.97,2.77
100,3513489,2022-09-28,17691016,f,City of Santa Cruz,36.97136,-122.05836,Private room,False,False,$40.00,6,2016-05-26,4.33,4.33,4.0,4.67,4.5,4.5,4.17,0.06
101,3569024,2022-09-28,17966712,t,Unincorporated Areas,36.96333,-121.98672,Entire home/apt,True,True,$107.00,750,2022-09-16,4.89,4.88,4.9,4.96,4.93,4.74,4.81,8.33
102,3635771,2022-09-28,18333870,f,Unincorporated Areas,36.97888,-121.89972,Entire home/apt,False,False,$132.00,4,2022-09-25,4.75,5.0,4.75,5.0,5.0,5.0,5.0,0.07
103,3636859,2022-09-28,18341926,f,City of Santa Cruz,36.95665,-122.02707,Entire home/apt,True,True,$426.00,44,2022-09-12,4.8,4.95,4.7,4.93,4.68,4.45,4.73,0.45
104,3685496,2022-09-28,16961983,t,Unincorporated Areas,36.98885,-121.858223,Entire home/apt,False,False,$150.00,269,2022-09-25,4.89,4.82,4.83,4.94,4.94,4.74,4.82,2.73
105,3768501,2022-09-28,19309318,t,Unincorporated Areas,36.97332,-121.90571,Entire home/apt,False,False,$146.00,587,2022-06-08,4.81,4.92,4.66,4.89,4.81,4.68,4.66,5.92
106,3768985,2022-09-28,19983373,f,City of Santa Cruz,36.96724,-121.99614,Entire home/apt,True,True,$575.00,28,2022-08-26,4.93,5.0,4.96,4.93,4.93,4.63,4.93,0.29
107,3782749,2022-09-28,1442004,t,Unincorporated Areas,36.96941,-121.9019,Entire home/apt,False,False,$148.00,489,2022-09-25,4.96,4.97,4.99,4.98,4.98,4.94,4.96,5.32
108,3804188,2022-09-28,2140089,t,City of Capitola,36.95867,-121.97894,Entire home/apt,True,True,$235.00,914,2022-09-12,4.84,4.89,4.79,4.9,4.87,4.64,4.79,11.11
109,3936342,2022-09-28,15867956,f,City of Santa Cruz,36.9654,-122.00355,Entire home/apt,False,False,$664.00,54,2022-08-08,4.89,4.98,4.89,4.93,4.93,4.7,4.87,0.96
110,3936343,2022-09-28,171036,t,City of Santa Cruz,36.96544,-122.00594,Entire home/apt,False,False,$250.00,87,2022-09-18,4.78,4.99,4.74,4.85,4.81,4.56,4.74,1.23
111,3961176,2022-09-28,20529561,f,Unincorporated Areas,36.98101,-121.89989,Private room,False,False,$500.00,24,2017-07-22,4.67,4.54,4.79,4.75,4.88,4.58,4.67,0.26
112,4052057,2022-09-28,4261488,t,City of Santa Cruz,36.97976,-122.0139,Entire home/apt,False,False,$325.00,82,2022-09-17,4.91,4.85,4.78,4.94,4.84,4.49,4.83,0.85
113,4151679,2022-09-28,11218137,t,City of Capitola,36.96818,-121.96231,Entire home/apt,True,True,$375.00,113,2022-09-05,4.95,4.97,4.92,4.98,5.0,4.81,4.98,1.19
114,4204322,2022-09-28,18483603,t,City of Santa Cruz,36.96824,-122.05172,Entire home/apt,False,False,$143.00,516,2022-09-12,4.98,4.94,4.97,4.99,4.98,4.92,4.96,5.75
115,4277573,2022-09-28,22205329,f,City of Santa Cruz,36.95485,-122.04503,Entire home/apt,False,False,$600.00,6,2016-08-08,4.67,5.0,4.33,4.5,4.17,4.67,4.67,0.06
116,4458001,2022-09-28,23133067,t,City of Santa Cruz,36.9565,-122.03926,Entire home/apt,False,False,$245.00,25,2022-08-31,4.92,4.96,4.96,5.0,4.96,4.76,4.88,0.26
117,4461365,2022-09-28,17645300,f,City of Santa Cruz,36.97929,-122.04409,Private room,False,False,$95.00,14,2019-07-07,5.0,4.83,5.0,4.92,5.0,4.92,4.92,0.16
118,4548614,2022-09-28,14995134,t,City of Santa Cruz,36.96454,-122.02532,Entire home/apt,False,False,$692.00,33,2022-09-05,5.0,4.9,5.0,4.94,4.9,4.58,4.91,0.35
119,4604017,2022-09-28,521723,f,City of Scotts Valley,37.04988,-122.02722,Entire home/apt,False,False,$225.00,13,2020-08-07,4.92,4.92,4.92,5.0,5.0,4.85,4.92,0.14
120,4721388,2022-09-28,24389365,t,City of Santa Cruz,36.95092,-122.05336,Entire home/apt,False,False,$531.00,59,2022-09-05,4.91,4.98,4.83,4.95,4.98,4.83,4.93,1.02
121,4774897,2022-09-28,7384560,t,Unincorporated Areas,36.95404,-121.87004,Entire home/apt,False,False,$721.00,59,2022-09-19,4.85,4.97,4.88,4.86,4.93,4.64,4.83,0.64
122,4803817,2022-09-28,24748533,t,Unincorporated Areas,37.04027,-122.0778,Entire home/apt,False,False,$117.00,657,2022-09-16,4.94,4.97,4.86,4.97,4.97,4.85,4.92,6.97
123,4831433,2022-09-28,16023185,t,City of Santa Cruz,36.96555,-122.00776,Entire home/apt,False,False,$287.00,238,2022-09-20,4.98,4.99,4.98,5.0,5.0,4.84,4.96,2.56
124,4950937,2022-09-28,100114471,t,Unincorporated Areas,36.98915,-121.92288,Entire home/apt,False,False,$560.00,347,2022-09-10,4.98,4.9,4.86,4.92,4.96,4.6,4.91,4.19
125,4995895,2022-09-28,256935,f,City of Santa Cruz,36.98099,-122.0093,Entire home/apt,False,False,$300.00,44,2022-09-05,4.8,4.91,4.93,4.98,5.0,4.79,4.84,0.57
126,5040377,2022-09-28,24413952,f,Unincorporated Areas,36.94913,-121.87536,Entire home/apt,False,False,$460.00,196,2022-09-11,4.71,4.85,4.74,4.8,4.69,4.57,4.65,2.16
127,5090998,2022-09-28,8596302,t,Unincorporated Areas,37.05537,-122.07939,Entire home/apt,False,False,$158.00,110,2022-09-23,4.97,4.99,4.99,4.96,4.99,4.94,4.94,1.19
128,5128309,2022-09-28,26510674,t,Unincorporated Areas,36.96737,-121.9023,Entire home/apt,False,False,$295.00,96,2022-09-05,4.87,4.88,4.85,4.85,4.94,4.77,4.87,1.05
129,5153010,2022-09-28,25908646,t,City of Santa Cruz,36.95633,-122.03033,Entire home/apt,False,False,$350.00,290,2022-08-27,4.94,4.95,4.88,4.97,4.92,4.87,4.94,3.14
130,5193718,2022-09-28,484150,t,Unincorporated Areas,36.97409,-121.98085,Private room,False,False,$173.00,494,2022-09-23,4.91,4.86,4.88,4.95,4.94,4.82,4.88,5.37
131,5306466,2022-09-28,14658925,t,Unincorporated Areas,37.03516,-122.14462,Private room,True,False,$331.00,139,2022-07-16,4.99,4.99,4.91,4.97,4.9,4.86,4.98,1.5
132,5309031,2022-09-28,5238718,t,City of Capitola,36.95815,-121.97216,Entire home/apt,False,False,$219.00,356,2022-09-08,4.78,4.91,4.82,4.92,4.94,4.51,4.75,3.84
133,5328145,2022-09-28,26598591,t,Unincorporated Areas,36.97153,-121.90045,Entire home/apt,False,False,$188.00,202,2022-09-18,4.87,4.91,4.79,4.91,4.88,4.7,4.81,2.18
134,5395988,2022-09-28,17966712,t,Unincorporated Areas,36.96544,-121.985,Entire home/apt,True,True,$105.00,840,2022-09-25,4.87,4.88,4.92,4.95,4.92,4.74,4.81,9.08
135,5443596,2022-09-28,20495088,t,City of Capitola,36.96073,-121.97431,Entire home/apt,False,False,$350.00,138,2022-07-31,4.89,4.93,4.76,4.93,4.9,4.74,4.88,1.52
136,5444278,2022-09-28,100114471,t,City of Capitola,36.95712,-121.97426,Entire home/apt,True,True,$379.00,176,2022-09-18,4.89,4.94,4.82,4.97,4.94,4.67,4.78,2.04
137,5517422,2022-09-28,282520,t,Unincorporated Areas,36.96506,-121.99116,Entire home/apt,False,False,$185.00,337,2022-09-12,4.93,4.89,4.95,4.98,4.9,4.81,4.91,3.69
138,5658791,2022-09-28,29331037,t,Unincorporated Areas,37.04925,-122.0526,Entire home/apt,False,False,$325.00,8,2022-08-19,5.0,4.75,4.88,4.63,5.0,4.88,5.0,0.2
139,5694324,2022-09-28,29515936,f,City of Santa Cruz,36.98038,-122.04123,Private room,False,False,$124.00,17,2015-08-30,4.82,4.65,4.88,4.88,4.94,4.65,4.82,0.19
140,5748537,2022-09-28,5733253,t,City of Scotts Valley,37.04381,-122.01923,Entire home/apt,False,False,$85.00,34,2022-08-19,4.94,4.94,4.79,4.94,4.97,4.91,4.85,0.41
141,5770732,2022-09-28,1489277,t,City of Santa Cruz,36.98225,-121.99177,Entire home/apt,False,False,$149.00,137,2022-09-18,4.98,4.85,4.99,4.99,4.99,4.88,4.96,1.78
142,5775374,2022-09-28,29965666,t,Unincorporated Areas,36.93631,-121.86004,Entire home/apt,False,False,$589.00,103,2022-09-05,4.75,4.86,4.64,4.95,4.86,4.5,4.69,2.42
