,id,last_scraped,host_id,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,has_hot_tub,has_private_hot_tub,price,number_of_reviews,last_review,review_scores_accuracy,review_scores_location,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_value,review_scores_rating,reviews_per_month
632,16644864,2022-09-19,2821242,t,Unincorporated Areas,37.68,-122.4081,Private room,False,False,$95.00,129,2020-03-16,4.98,4.86,4.95,4.97,4.97,4.95,4.95,1.89
633,16652150,2022-09-19,110077428,f,San Mateo,37.58152,-122.33189,Entire home/apt,False,False,$100.00,0,,,,,,,,,
634,16653647,2022-09-19,7054,t,Unincorporated Areas,37.43977,-122.1558,Private room,False,False,$85.00,29,2022-08-19,4.93,4.93,4.83,4.83,4.97,4.79,4.97,0.43
635,16726947,2022-09-19,9176965,t,East Palo Alto,37.47142,-122.13716,Entire home/apt,False,False,$247.00,169,2022-09-18,4.88,4.57,4.84,4.98,4.96,4.82,4.86,2.55
636,16737845,2022-09-19,111006763,t,Unincorporated Areas,37.53044,-122.51624,Entire home/apt,False,False,$371.00,228,2022-09-05,4.94,4.99,4.89,4.96,4.9,4.84,4.95,3.31
637,16765527,2022-09-19,111285157,f,Unincorporated Areas,37.52592,-122.3539,Private room,False,False,$888.00,25,2022-08-01,4.68,4.92,4.44,4.96,4.92,4.58,4.72,0.37
638,16766732,2022-09-19,111298225,f,Unincorporated Areas,37.47527,-122.19877,Private room,False,False,$60.00,70,2022-08-06,4.84,4.81,4.5,4.88,4.97,4.81,4.74,1.01
639,16795829,2022-09-19,176894068,f,Menlo Park,37.45187,-122.18269,Entire home/apt,False,False,$399.00,65,2019-10-10,4.94,4.95,5.0,4.97,4.97,4.8,4.92,0.95
640,16812986,2022-09-19,19364444,t,San Mateo,37.53842,-122.30609,Entire home/apt,False,False,$128.00,372,2022-08-28,4.97,4.97,4.96,4.98,4.98,4.87,4.95,5.61
641,16815870,2022-09-19,6589715,t,San Carlos,37.48751,-122.2619,Private room,False,False,$83.00,74,2022-09-11,5.0,4.94,4.99,5.0,4.94,4.93,4.99,1.08
642,16838534,2022-09-19,112089094,t,Unincorporated Areas,37.21812,-122.34539,Entire home/apt,True,True,"$1,371.00",58,2022-04-10,4.7,5.0,4.21,4.76,4.64,4.48,4.74,0.9
643,16858141,2022-09-19,84154713,f,Brisbane,37.72735,-122.38966,Private room,False,False,$67.00,222,2022-08-17,4.77,4.39,4.7,4.92,4.92,4.7,4.73,3.24
644,17098186,2022-09-19,33532518,f,Daly City,37.70777,-122.43586,Private room,False,False,$214.00,54,2018-05-02,4.94,4.74,4.89,4.98,4.98,4.84,4.89,0.79
645,17171207,2022-09-19,9667840,t,Unincorporated Areas,37.44208,-122.15495,Entire home/apt,False,False,$580.00,91,2022-08-06,4.96,5.0,4.98,5.0,4.98,4.86,4.95,1.38
646,17174321,2022-09-19,115544213,f,San Mateo,37.55005,-122.31645,Entire home/apt,False,False,$298.00,56,2019-03-17,4.66,4.88,4.58,4.87,4.75,4.65,4.62,0.83
647,17212540,2022-09-19,252184,f,Millbrae,37.59653,-122.39481,Entire home/apt,False,False,$220.00,3,2018-07-07,4.33,5.0,3.67,5.0,5.0,4.33,4.33,0.05
648,17287468,2022-09-19,75039258,f,Foster City,37.56665,-122.28384,Entire home/apt,False,False,$90.00,43,2021-09-09,4.85,4.88,4.76,4.83,4.93,4.83,4.8,0.64
649,17299710,2022-09-19,98132576,t,Unincorporated Areas,37.28374,-122.28273,Entire home/apt,False,False,$395.00,30,2022-04-27,5.0,5.0,5.0,5.0,5.0,4.93,5.0,0.46
650,17306473,2022-09-19,116751259,f,San Bruno,37.63152,-122.41541,Entire home/apt,False,False,$150.00,70,2020-10-16,4.77,4.61,4.74,4.94,4.91,4.52,4.53,1.04
651,17344023,2022-09-19,117157710,f,Daly City,37.69351,-122.4941,Private room,False,False,$85.00,95,2022-09-04,4.89,4.85,4.9,4.95,4.97,4.86,4.8,1.46
652,17345548,2022-09-19,117176799,t,San Mateo,37.57245,-122.32055,Entire home/apt,False,False,$205.00,248,2022-09-05,4.92,4.77,4.92,4.98,4.97,4.8,4.89,3.7
653,17367074,2022-09-19,48178529,f,Daly City,37.72687,-122.42178,Entire home/apt,False,False,$135.00,10,2022-05-05,4.6,4.2,4.0,4.8,4.7,4.5,4.5,0.15
654,17403965,2022-09-19,508863,f,Pacifica,37.65627,-122.47664,Private room,False,False,$46.00,122,2020-01-08,4.97,4.84,4.89,4.99,4.97,4.9,4.93,1.8
655,17414239,2022-09-19,31448877,f,Daly City,37.70709,-122.46319,Entire home/apt,False,False,$180.00,165,2021-09-26,4.87,4.58,4.96,4.97,4.95,4.67,4.75,2.46
656,17421876,2022-09-19,61184414,t,Daly City,37.71641,-122.4364,Entire home/apt,False,False,$134.00,209,2022-09-10,4.91,4.59,4.92,4.94,4.95,4.83,4.85,3.09
657,17445405,2022-09-19,40297300,f,Unincorporated Areas,37.72738,-122.372,Private room,False,False,$58.00,200,2022-08-27,4.68,4.37,4.57,4.85,4.82,4.61,4.62,2.96
658,17480381,2022-09-19,66679041,t,Menlo Park,37.46344,-122.15111,Private room,False,False,$112.00,104,2022-09-01,4.96,4.94,4.94,4.97,4.97,4.93,4.94,1.54
659,17500314,2022-09-19,118607707,f,Unincorporated Areas,37.43641,-122.20032,Entire home/apt,False,False,$325.00,25,2022-08-12,4.91,4.87,4.48,4.96,4.87,4.57,4.74,0.39
660,17509000,2022-09-19,3985329,t,East Palo Alto,37.43546,-122.13536,Private room,False,False,$110.00,164,2022-09-18,4.98,4.98,4.98,4.97,4.99,4.91,4.98,2.46
661,17510222,2022-09-19,3985329,t,East Palo Alto,37.43526,-122.13519,Private room,False,False,$95.00,146,2022-09-09,4.99,4.97,4.97,4.98,4.98,4.88,4.96,2.19
662,17514153,2022-09-19,24680943,f,South San Francisco,37.6414,-122.46419,Private room,False,False,$79.00,54,2022-09-11,4.78,4.65,4.78,4.87,4.68,4.73,4.69,0.81
663,17518619,2022-09-19,24680943,f,South San Francisco,37.64227,-122.46519,Private room,False,False,$68.00,55,2022-06-15,4.76,4.77,4.82,4.91,4.87,4.75,4.84,0.82
664,17518725,2022-09-19,24680943,f,South San Francisco,37.64085,-122.46494,Private room,False,False,$68.00,56,2022-09-05,4.89,4.7,4.91,4.93,4.75,4.83,4.8,0.83
665,17527970,2022-09-19,34347739,t,Millbrae,37.60742,-122.40422,Entire home/apt,False,False,$90.00,389,2022-09-10,4.85,4.89,4.75,4.95,4.93,4.74,4.71,5.9
666,17558593,2022-09-19,78366631,f,San Mateo,37.56627,-122.28805,Private room,False,False,$115.00,6,2022-06-20,5.0,4.83,5.0,5.0,5.0,5.0,5.0,0.09
667,17559169,2022-09-19,78366631,f,San Mateo,37.56706,-122.2894,Private room,True,False,$110.00,2,2017-04-08,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0.03
668,17559302,2022-09-19,119178246,t,Unincorporated Areas,37.47091,-122.20697,Private room,False,False,$75.00,29,2022-09-02,4.86,4.76,4.9,4.97,4.9,4.86,4.93,0.44
669,17574451,2022-09-19,3180292,t,Menlo Park,37.45928,-122.18858,Entire home/apt,False,False,$205.00,122,2022-08-23,4.98,4.93,4.93,5.0,4.97,4.81,4.93,1.86
670,17655496,2022-09-19,100089949,t,Atherton,37.47339,-122.17583,Entire home/apt,False,False,$139.00,111,2022-07-13,4.91,4.91,4.93,4.98,5.0,4.83,4.87,1.65
671,17681025,2022-09-19,8563346,f,San Bruno,37.60893,-122.42973,Private room,False,False,$135.00,104,2022-09-17,4.96,4.91,4.97,4.95,5.0,4.8,4.95,1.58
672,17718167,2022-09-19,46480578,f,Unincorporated Areas,37.45207,-122.13015,Entire home/apt,True,True,$225.00,2,2022-05-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03
673,17746943,2022-09-19,48005494,f,Unincorporated Areas,37.445,-122.15332,Entire home/apt,False,False,$177.00,10,2021-06-07,5.0,5.0,4.9,5.0,4.8,4.78,5.0,0.15
674,17765184,2022-09-19,105174137,t,Daly City,37.69103,-122.4928,Private room,False,False,$81.00,264,2022-09-04,4.89,4.72,4.89,4.93,4.93,4.79,4.8,3.95
675,17778645,2022-09-19,7698437,t,Belmont,37.52036,-122.29526,Entire home/apt,False,False,$190.00,191,2022-09-12,4.88,4.86,4.82,4.97,4.9,4.81,4.82,2.94
676,17796180,2022-09-19,3985329,t,East Palo Alto,37.43587,-122.13528,Private room,False,False,$175.00,32,2022-09-05,5.0,4.93,5.0,4.87,5.0,4.93,4.97,0.49
677,17806190,2022-09-19,2749208,t,Unincorporated Areas,37.46884,-122.20644,Private room,False,False,$79.00,36,2022-09-01,5.0,5.0,5.0,5.0,5.0,4.94,5.0,0.54
678,17843602,2022-09-19,48005494,f,Menlo Park,37.4589,-122.16349,Entire home/apt,False,False,$264.00,17,2020-11-21,4.82,5.0,4.76,5.0,4.76,4.59,4.76,0.26
679,17844607,2022-09-19,42856161,f,Unincorporated Areas,37.45353,-122.14074,Entire home/apt,False,False,"$1,500.00",8,2022-07-07,5.0,5.0,5.0,5.0,5.0,4.88,5.0,0.12
680,17850081,2022-09-19,122134234,f,San Bruno,37.61504,-122.40618,Entire home/apt,False,False,$500.00,17,2022-08-06,4.76,5.0,4.94,5.0,4.94,4.65,4.88,0.31
681,17862287,2022-09-19,36963455,t,Menlo Park,37.42742,-122.21324,Entire home/apt,False,False,$233.00,152,2022-08-17,4.98,4.97,4.97,4.99,4.99,4.85,4.96,2.34
682,17903341,2022-09-19,119178246,t,Unincorporated Areas,37.47051,-122.2086,Private room,False,False,$75.00,30,2022-09-04,4.87,4.83,4.8,4.93,4.87,4.77,4.9,0.46
683,17909486,2022-09-19,1164844,f,Unincorporated Areas,37.52297,-122.26826,Entire home/apt,False,False,$150.00,39,2022-08-16,4.82,4.85,4.87,4.9,4.97,4.77,4.69,0.64
684,17976212,2022-09-19,44539810,t,Daly City,37.70228,-122.49139,Private room,False,False,$149.00,670,2022-09-14,4.92,4.86,4.98,4.97,4.98,4.85,4.94,10.15
685,17982721,2022-09-19,23939312,t,San Mateo,37.57079,-122.30708,Entire home/apt,False,False,$525.00,151,2022-01-09,4.81,4.68,4.94,4.98,4.99,4.72,4.9,2.32
686,18026337,2022-09-19,8572404,f,Daly City,37.71455,-122.46908,Entire home/apt,False,False,$75.00,6,2022-09-15,5.0,4.6,4.8,5.0,5.0,5.0,5.0,0.09
687,18095063,2022-09-19,7155983,t,Redwood City,37.47842,-122.23822,Entire home/apt,False,False,$139.00,122,2022-09-16,4.93,4.94,4.98,4.93,4.98,4.82,4.87,1.86
688,18152430,2022-09-19,90842347,f,Belmont,37.50959,-122.2945,Private room,False,False,$54.00,5,2020-02-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08
689,18224772,2022-09-19,125587981,t,Pacifica,37.60496,-122.4873,Entire home/apt,False,False,$361.00,165,2022-09-11,4.9,4.87,4.84,4.91,4.95,4.76,4.89,2.53
690,18225116,2022-09-19,32638642,t,Brisbane,37.68332,-122.39877,Private room,False,False,$69.00,98,2022-09-14,4.94,4.87,4.86,4.86,4.94,4.91,4.94,1.52
691,18253350,2022-09-19,7204241,f,Daly City,37.70781,-122.47914,Entire home/apt,False,False,$264.00,121,2022-08-17,4.7,4.75,4.7,4.88,4.87,4.58,4.61,1.85
692,18309958,2022-09-19,48005494,f,Unincorporated Areas,37.44407,-122.15473,Entire home/apt,False,False,$177.00,21,2022-08-15,4.8,5.0,4.9,5.0,4.95,4.55,4.76,0.32
693,18315183,2022-09-19,65158206,t,Unincorporated Areas,37.54014,-122.51324,Private room,False,False,$62.00,60,2022-09-13,4.98,4.93,5.0,5.0,5.0,4.97,4.93,0.92
694,18431126,2022-09-19,123108199,f,East Palo Alto,37.4727,-122.15347,Entire home/apt,False,False,$349.00,83,2022-08-23,4.86,4.49,4.93,4.94,4.85,4.67,4.89,1.27
695,18466199,2022-09-19,7056943,t,San Bruno,37.61363,-122.43438,Entire home/apt,False,False,$198.00,132,2022-08-31,4.92,4.79,4.9,4.96,4.92,4.8,4.89,2.02
696,18473269,2022-09-19,49289432,t,Pacifica,37.65426,-122.4837,Entire home/apt,True,True,$250.00,7,2021-07-06,5.0,5.0,4.86,5.0,5.0,5.0,5.0,0.11
697,18489223,2022-09-19,128178469,f,San Bruno,37.6303,-122.41206,Private room,False,False,$136.00,2,2022-07-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.59
698,18489602,2022-09-19,22267913,f,Daly City,37.70481,-122.46332,Entire home/apt,False,False,$85.00,52,2022-08-08,4.81,4.6,4.54,4.85,4.87,4.58,4.58,0.81
699,18507951,2022-09-19,61593086,t,Unincorporated Areas,37.71869,-122.42876,Entire home/apt,False,False,$120.00,105,2022-09-13,4.99,4.69,4.98,5.0,5.0,4.93,4.97,1.62
700,18525665,2022-09-19,128603217,f,Redwood City,37.47478,-122.23393,Entire home/apt,False,False,$65.00,168,2022-08-24,4.99,4.93,4.99,4.99,4.99,4.94,4.96,2.58
701,18527258,2022-09-19,73070632,f,Daly City,37.70951,-122.449,Private room,False,False,$47.00,22,2022-09-11,4.5,4.05,4.36,4.23,4.68,4.5,4.55,0.36
702,18546459,2022-09-19,73070632,f,Daly City,37.71096,-122.44862,Private room,False,False,$45.00,18,2022-07-31,4.83,4.56,4.44,4.78,4.72,4.78,4.61,0.28
703,18565818,2022-09-19,48005494,f,Unincorporated Areas,37.44399,-122.15537,Entire home/apt,False,False,$149.00,8,2022-07-15,4.75,4.86,4.75,4.86,4.88,3.86,4.5,0.13
704,18567674,2022-09-19,249629,f,Redwood City,37.46102,-122.23862,Entire home/apt,False,False,$142.00,58,2022-08-20,4.91,4.76,4.93,4.93,4.91,4.8,4.89,0.89
705,18582821,2022-09-19,41574587,f,South San Francisco,37.65369,-122.41437,Entire home/apt,False,False,$133.00,421,2022-08-27,4.67,4.57,4.62,4.87,4.78,4.52,4.5,6.46
706,18601680,2022-09-19,51165658,f,Unincorporated Areas,37.46604,-122.16585,Private room,False,False,$109.00,49,2022-08-27,4.84,4.87,4.94,4.92,4.98,4.81,4.88,0.75
707,18708917,2022-09-19,9284211,t,Unincorporated Areas,37.32233,-122.26661,Private room,False,False,$79.00,262,2022-09-13,4.93,4.93,4.78,4.98,4.95,4.91,4.9,4.15
708,18722105,2022-09-19,130195754,f,Daly City,37.6662,-122.49159,Entire home/apt,False,False,$230.00,295,2022-09-02,4.79,4.79,4.63,4.93,4.92,4.61,4.6,4.55
709,18752697,2022-09-19,19357996,t,San Mateo,37.53272,-122.29766,Private room,False,False,$80.00,30,2022-05-21,5.0,4.92,5.0,4.92,5.0,4.73,4.97,0.48
710,18757761,2022-09-19,28019694,t,San Bruno,37.61276,-122.40338,Entire home/apt,False,False,$135.00,392,2022-09-02,4.92,4.86,4.85,4.95,4.97,4.81,4.86,6.03
711,18809455,2022-09-19,130947047,t,San Mateo,37.5289,-122.30892,Entire home/apt,False,False,$158.00,234,2022-09-12,4.93,4.87,4.91,4.97,4.99,4.81,4.92,3.79
712,18827208,2022-09-19,130454407,f,Unincorporated Areas,37.50763,-122.46536,Entire home/apt,False,False,$65.00,8,2018-10-06,4.75,5.0,4.63,5.0,5.0,4.75,4.88,0.13
713,18836311,2022-09-19,23788249,f,Menlo Park,37.42852549702369,-122.1969080350789,Private room,False,False,$250.00,0,,,,,,,,,
714,18859768,2022-09-19,131403299,f,Unincorporated Areas,37.49552,-122.45823,Entire home/apt,False,False,$245.00,143,2022-09-05,4.85,4.98,4.51,4.96,4.92,4.74,4.73,2.25
715,18879351,2022-09-19,23939312,t,Foster City,37.56391,-122.25266,Entire home/apt,False,False,$250.00,159,2022-07-30,4.89,4.86,4.89,4.98,4.96,4.74,4.86,2.49
716,18899213,2022-09-19,131707174,f,Millbrae,37.6042,-122.41665,Private room,False,False,$85.00,328,2021-01-04,4.94,4.83,4.96,4.97,4.98,4.88,4.91,5.07
717,18901040,2022-09-19,131707174,f,Millbrae,37.60348,-122.41508,Private room,False,False,$75.00,279,2020-02-23,4.94,4.87,4.96,4.95,4.96,4.86,4.9,4.31
718,18932101,2022-09-19,131968981,f,Unincorporated Areas,37.45084,-122.15338,Entire home/apt,False,False,$46.00,146,2019-06-09,4.88,4.98,4.9,4.95,4.95,4.76,4.76,2.27
719,18936292,2022-09-19,92570323,t,San Mateo,37.58062,-122.33308,Entire home/apt,False,False,$110.00,41,2022-08-21,4.83,4.83,4.68,4.93,5.0,4.75,4.76,0.64
720,18962279,2022-09-19,25171215,t,East Palo Alto,37.46331,-122.1371,Entire home/apt,False,False,$125.00,127,2022-09-03,4.8,4.48,4.85,4.85,4.95,4.59,4.75,1.98
721,18999348,2022-09-19,1494535,t,Unincorporated Areas,37.54214,-122.50817,Entire home/apt,False,False,$157.00,234,2022-09-11,4.97,4.94,4.95,5.0,4.99,4.93,4.97,3.77
722,19010694,2022-09-19,102744363,t,Unincorporated Areas,37.52338,-122.35137,Entire home/apt,True,True,$390.00,10,2022-08-04,4.9,5.0,5.0,5.0,5.0,4.89,5.0,0.16
723,19011562,2022-09-19,102744363,t,Unincorporated Areas,37.52304,-122.34968,Private room,False,False,$152.00,25,2022-06-18,4.96,5.0,5.0,5.0,5.0,4.92,5.0,0.4
724,19019313,2022-09-19,5469566,f,San Mateo,37.52623,-122.30488,Private room,False,False,$72.00,29,2022-08-20,4.9,4.83,4.59,4.86,4.93,4.69,4.69,0.45
725,19081313,2022-09-19,2238144,t,Daly City,37.69007,-122.46201,Entire home/apt,False,False,$249.00,109,2022-04-04,4.8,4.6,4.52,4.83,4.87,4.62,4.73,1.69
726,19103119,2022-09-19,5887822,t,Pacifica,37.63563,-122.48248,Private room,False,False,$62.00,104,2022-04-02,4.94,4.87,4.57,4.97,4.96,4.81,4.79,1.63
727,19111420,2022-09-19,30283594,f,Menlo Park,37.48627,-122.18354,Entire home/apt,False,False,$343.00,2,2017-10-17,4.0,4.5,4.5,5.0,4.5,4.0,4.5,0.03
728,19115182,2022-09-19,30283594,f,Menlo Park,37.48627,-122.18354,Entire home/apt,False,False,$449.00,6,2020-08-16,4.83,4.67,4.83,5.0,4.83,4.17,4.83,0.13
729,19115703,2022-09-19,30283594,f,Menlo Park,37.48627,-122.18354,Entire home/apt,False,False,$449.00,4,2020-09-23,5.0,4.75,5.0,5.0,4.75,4.25,4.75,0.1
730,19119720,2022-09-19,8836861,t,San Mateo,37.58224,-122.31632,Private room,False,False,$51.00,14,2022-08-10,4.93,5.0,4.86,5.0,5.0,4.93,4.93,0.22
731,19119887,2022-09-19,8836861,t,San Mateo,37.58198,-122.31437,Private room,False,False,$85.00,23,2022-09-09,4.91,4.91,4.78,5.0,4.96,4.91,4.87,0.36
732,19119949,2022-09-19,8836861,t,San Mateo,37.57993,-122.31434,Private room,False,False,$55.00,16,2022-07-16,4.81,4.94,4.81,5.0,4.94,4.88,4.75,0.26
733,19132654,2022-09-19,9419684,f,Menlo Park,37.48627,-122.18354,Entire home/apt,False,False,$343.00,0,,,,,,,,,
734,19134154,2022-09-19,9419684,f,Menlo Park,37.48627,-122.18354,Entire home/apt,False,False,$449.00,0,,,,,,,,,
735,19138475,2022-09-19,10649075,f,Redwood City,37.46868,-122.25382,Entire home/apt,False,False,$249.00,4,2018-07-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06
736,19222582,2022-09-19,22130378,f,East Palo Alto,37.43998,-122.12013,Entire home/apt,True,True,$395.00,16,2022-08-06,5.0,5.0,4.88,5.0,5.0,4.81,5.0,0.26
737,19247541,2022-09-19,25961758,t,Unincorporated Areas,37.40373,-122.29547,Entire home/apt,False,False,$126.00,258,2022-09-18,4.93,4.87,4.77,4.92,4.95,4.9,4.88,4.09
738,19268209,2022-09-19,2238144,t,Daly City,37.68767,-122.46392,Private room,False,False,$89.00,77,2020-07-09,4.74,4.61,4.45,4.93,4.88,4.63,4.74,1.21
739,19295817,2022-09-19,5750739,f,Menlo Park,37.45568,-122.15695,Private room,False,False,"$1,000.00",0,,,,,,,,,
740,19328496,2022-09-19,30721125,f,Portola Valley,37.36896,-122.21368,Entire home/apt,False,False,$226.00,1,2017-07-03,,,,,,,0.0,0.02
741,19331528,2022-09-19,48005494,f,San Carlos,37.50298,-122.25632,Entire home/apt,False,False,$215.00,3,2018-05-31,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.05
742,19331975,2022-09-19,135420210,t,Daly City,37.72002,-122.45248,Private room,False,False,$123.00,323,2022-09-13,4.99,4.77,4.98,4.99,4.99,4.92,4.98,5.17
743,19363609,2022-09-19,9109983,t,Unincorporated Areas,37.72268,-122.44016,Private room,False,False,$93.00,42,2021-12-31,4.88,4.54,4.88,4.9,4.93,4.8,4.9,0.66
744,19364007,2022-09-19,9109983,t,Unincorporated Areas,37.72366,-122.43981,Private room,False,False,$62.00,95,2020-11-02,4.94,4.72,4.93,4.96,4.91,4.77,4.88,1.49
745,19365066,2022-09-19,26860112,t,Unincorporated Areas,37.72345,-122.43956,Entire home/apt,False,False,$448.00,55,2022-09-02,4.96,4.72,4.91,4.93,5.0,4.81,4.98,0.89
746,19405782,2022-09-19,115552032,f,Unincorporated Areas,37.44445,-122.13558,Entire home/apt,False,False,$420.00,11,2022-07-31,4.91,4.91,5.0,5.0,5.0,4.64,5.0,0.2
747,19435923,2022-09-19,111329654,t,San Carlos,37.50343,-122.26242,Entire home/apt,False,False,$202.00,94,2022-09-10,4.99,4.9,5.0,4.96,4.91,4.82,4.97,1.49
748,19439917,2022-09-19,126988240,f,East Palo Alto,37.44196,-122.1249,Entire home/apt,False,False,$185.00,106,2022-08-20,4.72,4.78,4.63,4.76,4.81,4.6,4.7,1.67
749,19453978,2022-09-19,126988240,f,East Palo Alto,37.44464,-122.12426,Private room,False,False,$112.00,70,2022-08-11,4.79,4.8,4.86,4.77,4.89,4.76,4.66,1.1
750,19487543,2022-09-19,69857367,f,San Mateo,37.54383,-122.29818,Private room,False,False,$129.00,27,2020-02-29,5.0,4.96,4.93,5.0,4.96,4.74,4.96,0.45
751,19490778,2022-09-19,1250027,f,Millbrae,37.601,-122.40934,Entire home/apt,False,False,$100.00,447,2022-09-04,4.9,4.84,4.95,4.85,4.79,4.78,4.75,7.02
752,19491887,2022-09-19,77189868,t,Daly City,37.72121,-122.40847,Entire home/apt,False,False,$147.00,217,2022-09-11,4.96,4.76,4.98,4.98,4.95,4.87,4.94,3.75
753,19529413,2022-09-19,25959757,t,San Bruno,37.62193,-122.41454,Entire home/apt,False,False,$87.00,172,2022-09-06,4.95,4.88,4.91,4.96,4.98,4.93,4.95,2.71
754,19531627,2022-09-19,123108199,f,East Palo Alto,37.46246,-122.13457,Entire home/apt,False,False,$399.00,88,2022-01-02,4.99,4.62,4.93,4.93,4.91,4.79,4.92,1.41
755,19532383,2022-09-19,3191973,t,South San Francisco,37.66792,-122.4091,Entire home/apt,False,False,$162.00,468,2022-09-03,4.95,4.7,4.97,4.94,4.98,4.84,4.89,7.65
756,19547545,2022-09-19,43626690,f,San Mateo,37.56584,-122.29074,Entire home/apt,False,False,$499.00,14,2022-07-14,4.57,4.71,4.36,4.71,4.71,4.29,4.5,0.22
757,19552854,2022-09-19,137368841,t,East Palo Alto,37.43979,-122.13522,Private room,False,False,$450.00,34,2022-07-01,4.85,4.94,4.71,5.0,5.0,4.62,4.97,0.55
758,19573470,2022-09-19,33927492,t,Burlingame,37.58717,-122.39185,Entire home/apt,True,True,$599.00,116,2022-09-18,4.95,4.96,4.92,4.99,5.0,4.84,4.98,1.87
759,19593850,2022-09-19,137745531,f,East Palo Alto,37.46966,-122.15304,Entire home/apt,False,False,$119.00,65,2022-09-03,4.74,4.28,4.6,4.83,4.89,4.52,4.38,1.06
760,19597313,2022-09-19,7731625,f,Pacifica,37.66102,-122.49049,Entire home/apt,False,False,$105.00,243,2021-12-09,4.83,4.85,4.71,4.88,4.91,4.64,4.72,3.86
761,19603003,2022-09-19,71394576,t,Unincorporated Areas,37.44743,-122.16577,Entire home/apt,False,False,$335.00,7,2022-02-28,5.0,5.0,5.0,5.0,5.0,4.71,5.0,0.11
762,19635807,2022-09-19,17084772,f,Brisbane,37.67289,-122.38201,Entire home/apt,False,False,"$1,495.00",1,2018-07-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02
763,19641643,2022-09-19,110106223,t,Redwood City,37.49572,-122.22041,Entire home/apt,False,False,$114.00,210,2022-09-02,4.79,4.63,4.61,4.9,4.89,4.7,4.77,3.32
764,19678340,2022-09-19,138581705,t,Unincorporated Areas,37.33729,-122.27032,Entire home/apt,False,False,$200.00,395,2022-09-18,4.98,4.93,4.99,4.99,4.98,4.87,4.98,6.26
765,19698584,2022-09-19,2238144,t,Daly City,37.68792,-122.46258,Shared room,False,False,$30.00,60,2020-07-28,4.76,4.64,4.37,4.8,4.8,4.66,4.69,1.04
766,19702940,2022-09-19,133471320,f,Redwood City,37.48277,-122.22134,Entire home/apt,False,False,$238.00,142,2022-08-16,4.89,4.64,4.89,4.97,4.97,4.76,4.84,2.26
767,19713451,2022-09-19,30283594,f,Menlo Park,37.48627,-122.18354,Entire home/apt,False,False,$343.00,1,2019-03-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02
768,19714151,2022-09-19,30283594,f,Menlo Park,37.48627,-122.18354,Entire home/apt,False,False,$343.00,2,2022-05-26,5.0,3.5,5.0,5.0,5.0,5.0,5.0,0.06
769,19714624,2022-09-19,30283594,f,Menlo Park,37.48627,-122.18354,Entire home/apt,False,False,$343.00,8,2020-02-02,4.63,4.0,5.0,4.63,4.5,3.5,4.25,0.17
770,19715065,2022-09-19,30283594,f,Menlo Park,37.48627,-122.18354,Entire home/apt,False,False,$449.00,10,2020-09-08,4.67,4.89,4.78,4.89,4.56,4.56,4.44,0.19
771,19715338,2022-09-19,30283594,f,Menlo Park,37.48627,-122.18354,Entire home/apt,False,False,$449.00,5,2020-09-21,5.0,4.2,4.4,4.6,3.8,3.6,4.0,0.12
772,19715806,2022-09-19,30283594,f,Menlo Park,37.48627,-122.18354,Entire home/apt,False,False,$449.00,13,2021-12-11,5.0,4.85,4.92,5.0,4.85,4.69,4.85,0.24
773,19718121,2022-09-19,95459395,f,Menlo Park,37.486271,-122.18354,Entire home/apt,False,False,$399.00,5,2021-04-12,4.8,4.4,4.8,4.8,4.4,4.2,4.4,0.1
774,19720429,2022-09-19,61781646,t,Unincorporated Areas,37.4515,-122.16263,Private room,False,False,$132.00,191,2022-08-29,4.93,4.97,4.95,4.97,4.98,4.76,4.94,3.02
775,19729720,2022-09-19,30283594,f,Menlo Park,37.48627,-122.18354,Entire home/apt,False,False,$449.00,2,2020-03-06,5.0,5.0,5.0,5.0,4.5,4.5,5.0,0.05
776,19730093,2022-09-19,30283594,f,Menlo Park,37.48627,-122.18354,Entire home/apt,False,False,$343.00,47,2022-05-22,4.68,4.32,4.7,4.53,4.4,4.49,4.57,1.03
777,19730355,2022-09-19,30283594,f,Menlo Park,37.48627,-122.18354,Entire home/apt,False,False,$343.00,7,2020-02-28,4.86,4.71,5.0,4.43,5.0,4.86,4.71,0.15
778,19730675,2022-09-19,95459395,f,Menlo Park,37.486271,-122.18354,Entire home/apt,False,False,$522.00,5,2019-09-20,5.0,4.4,4.6,5.0,3.2,4.4,4.4,0.11
779,19731218,2022-09-19,95459395,f,Menlo Park,37.486271,-122.18354,Entire home/apt,False,False,$399.00,2,2020-06-20,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.07
780,19735300,2022-09-19,139139909,t,Pacifica,37.63382,-122.49317,Entire home/apt,False,False,$325.00,120,2022-09-15,4.86,4.88,4.78,4.94,4.86,4.69,4.78,1.94
