,id,last_scraped,host_id,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,has_hot_tub,has_private_hot_tub,price,number_of_reviews,last_review,review_scores_accuracy,review_scores_location,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_value,review_scores_rating,reviews_per_month
0,3083,2022-09-18,3518,t,Prescott,37.81013,-122.29266,Private room,False,False,$55.00,55,2022-08-02,4.74,4.54,4.61,4.85,4.87,4.65,4.7,0.56
1,3264,2022-09-18,3241,f,Temescal,37.83522,-122.26099,Private room,False,False,$57.00,37,2022-09-08,4.29,4.67,4.0,4.81,4.95,4.38,4.52,0.23
2,5739,2022-09-18,9276,t,Oakland Ave-Harrison St,37.81352,-122.26055,Entire home/apt,False,False,$125.00,296,2022-08-28,4.96,4.92,4.97,4.97,4.98,4.92,4.97,1.84
3,10544,2022-09-18,36764,t,Panoramic Hill,37.85985,-122.25048,Private room,False,False,$95.00,215,2022-08-15,4.87,4.92,4.83,4.94,4.94,4.85,4.9,1.49
4,10676,2022-09-18,37681,f,Bushrod,37.86625,-122.27587,Entire home/apt,False,False,$218.00,5,2021-08-07,4.8,4.8,5.0,5.0,5.0,4.4,4.8,0.04
5,23637,2022-09-18,93339,t,Montclair,37.82994,-122.20976,Private room,False,False,$75.00,52,2022-08-27,4.82,4.95,4.97,4.97,4.89,4.89,4.87,0.34
6,24916,2022-09-18,98716,f,Piedmont Avenue,37.83169,-122.25175,Entire home/apt,False,False,$104.00,132,2022-08-14,4.57,4.84,4.51,4.79,4.69,4.54,4.53,0.89
7,25473,2022-09-18,106078,f,Upper Rockridge,37.83802,-122.23209,Entire home/apt,False,False,$141.00,18,2018-08-23,5.0,4.93,5.0,5.0,5.0,4.87,5.0,0.12
8,29521,2022-09-18,124220,t,Shafter,37.83618,-122.25581,Entire home/apt,False,False,$225.00,35,2020-01-04,4.74,4.94,4.6,4.69,4.83,4.71,4.65,0.26
9,30026,2022-09-18,98716,f,Temescal,37.8345,-122.26264,Entire home/apt,False,False,$191.00,2,2021-11-06,4.5,5.0,4.5,5.0,5.0,5.0,5.0,0.02
10,31573,2022-09-18,98716,f,Piedmont Avenue,37.83234,-122.25101,Entire home/apt,False,False,$197.00,160,2022-09-02,4.63,4.75,4.46,4.72,4.59,4.5,4.45,1.11
11,36702,2022-09-18,119361,f,Bushrod,37.84219,-122.26779,Entire home/apt,False,False,$125.00,32,2022-05-10,4.94,4.77,4.94,5.0,4.97,4.84,4.88,0.22
12,43343,2022-09-18,147060,t,Bushrod,37.84298,-122.26222,Entire home/apt,False,False,$245.00,23,2019-06-24,5.0,4.68,4.95,4.77,4.95,4.91,5.0,0.24
13,46908,2022-09-18,210654,t,Upper Dimond,37.80236,-122.20832,Entire home/apt,False,False,$175.00,14,2022-07-29,5.0,4.79,5.0,4.86,5.0,4.93,5.0,0.3
14,56645,2022-09-18,268781,f,Millsmont,37.7769,-122.18037,Private room,False,False,$45.00,36,2022-09-02,4.72,4.47,4.33,4.78,4.89,4.67,4.61,0.55
15,70439,2022-09-18,356843,f,Fairview Park,37.85477,-122.25715,Entire home/apt,False,False,$495.00,8,2022-04-17,4.88,5.0,4.88,4.75,5.0,4.5,4.88,0.06
16,85616,2022-09-18,469208,f,Paradise Park,37.86046,-122.283,Entire home/apt,False,False,$180.00,13,2022-05-19,4.92,4.85,4.69,5.0,5.0,4.92,4.85,0.12
17,89278,2022-09-18,386834,t,Bushrod,37.86082,-122.27719,Entire home/apt,False,False,$120.00,168,2022-08-06,4.83,4.71,4.7,4.91,4.91,4.72,4.81,1.22
18,96248,2022-09-18,511189,f,Fairview Park,37.86285,-122.25835,Entire home/apt,False,False,$299.00,12,2018-05-13,5.0,5.0,4.88,5.0,5.0,4.88,4.6,0.09
19,119258,2022-09-18,50148,f,Paradise Park,37.85203,-122.28485,Entire home/apt,False,False,$85.00,77,2022-07-31,4.32,4.07,4.44,4.78,4.7,4.32,4.15,0.56
20,136250,2022-09-18,667229,t,Merriwood,37.83699,-122.21452,Entire home/apt,False,False,$99.00,11,2021-10-24,4.91,4.91,4.82,5.0,5.0,4.82,5.0,0.16
21,151422,2022-09-18,729004,f,Adams Point,37.81089,-122.25396,Entire home/apt,False,False,$160.00,10,2022-07-09,4.89,5.0,5.0,5.0,5.0,5.0,5.0,0.11
22,169599,2022-09-18,808353,f,Millsmont,37.77847,-122.17615,Entire home/apt,False,False,$115.00,193,2019-12-24,4.77,4.33,4.67,4.86,4.79,4.64,4.65,1.43
23,208186,2022-09-18,1024552,t,Cleveland Heights,37.80732,-122.24293,Private room,False,False,$69.00,301,2022-08-10,4.81,4.8,4.65,4.91,4.91,4.74,4.74,2.26
24,223093,2022-09-18,1158836,f,Fairview Park,37.85758,-122.25649,Private room,False,False,$60.00,171,2022-09-04,4.59,4.78,4.29,4.67,4.6,4.65,4.49,1.29
25,236254,2022-09-18,1238614,f,Bushrod,37.86157,-122.27591,Entire home/apt,False,False,$100.00,8,2022-06-03,5.0,4.88,4.75,4.88,5.0,5.0,5.0,0.1
26,237814,2022-09-18,1246788,f,Bushrod,37.86246,-122.27629,Entire home/apt,False,False,$385.00,6,2022-07-22,5.0,5.0,4.83,5.0,5.0,4.67,5.0,0.06
27,242472,2022-09-18,1272555,f,Rockridge,37.84453,-122.25127,Private room,False,False,$129.00,206,2022-03-06,4.54,4.89,4.35,4.75,4.7,4.53,4.51,1.55
28,266996,2022-09-18,1399511,t,Northgate,37.81307,-122.2678,Entire home/apt,False,False,$79.00,124,2022-07-24,4.89,4.1,4.87,4.81,4.8,4.76,4.78,0.95
29,267065,2022-09-18,816883,f,Panoramic Hill,37.86043,-122.24984,Entire home/apt,False,False,$160.00,4,2015-08-01,5.0,5.0,5.0,5.0,5.0,5.0,4.75,0.04
30,269244,2022-09-18,1410378,f,Produce And Waterfront,37.77138,-122.27384,Entire home/apt,False,False,$149.00,407,2022-09-13,4.91,4.84,4.86,4.93,4.94,4.78,4.82,3.12
31,296928,2022-09-18,725160,f,Panoramic Hill,37.88872,-122.25982,Entire home/apt,False,False,$115.00,628,2022-08-27,4.79,4.74,4.54,4.8,4.75,4.67,4.62,4.82
32,306021,2022-09-18,357130,f,Golden Gate,37.84618,-122.28901,Private room,False,False,$75.00,55,2022-03-02,4.45,4.64,4.77,4.68,4.81,4.68,4.61,0.43
33,341704,2022-09-18,1700817,f,Temescal,37.83461,-122.25536,Entire home/apt,False,False,$138.00,28,2017-12-31,4.82,4.71,4.5,4.96,4.96,4.86,4.75,0.22
34,348534,2022-09-18,1766074,f,Forestland,37.8449,-122.20309,Entire home/apt,False,False,$106.00,114,2022-09-14,4.7,4.78,4.59,4.8,4.85,4.69,4.64,0.93
35,352676,2022-09-18,1785828,t,Bushrod,37.84194,-122.26528,Entire home/apt,False,False,$94.00,190,2022-09-12,4.9,4.86,4.87,4.98,4.97,4.88,4.91,1.53
36,387039,2022-09-18,1936623,f,Bushrod,37.84225,-122.26756,Private room,False,False,$69.00,19,2022-05-31,4.16,4.58,4.74,4.89,4.84,4.58,4.78,0.15
37,387040,2022-09-18,1936623,f,Bushrod,37.84214,-122.26748,Entire home/apt,False,False,$99.00,8,2015-08-31,4.88,4.38,5.0,4.63,4.88,4.63,4.88,0.07
38,458243,2022-09-18,275322,f,Bushrod,37.86205,-122.2708,Entire home/apt,False,False,$725.00,8,2021-11-27,4.88,4.88,4.38,5.0,5.0,4.63,4.75,0.07
39,462352,2022-09-18,770719,f,Panoramic Hill,37.87821,-122.25825,Entire home/apt,False,False,$105.00,41,2022-07-23,4.56,4.79,4.46,4.77,4.79,4.44,4.53,0.35
40,466699,2022-09-18,2317983,t,Paradise Park,37.85944,-122.2825,Entire home/apt,False,False,$140.00,72,2022-06-16,4.67,4.55,4.56,4.88,4.83,4.7,4.58,0.57
41,475103,2022-09-18,2355052,t,Panoramic Hill,37.88825,-122.26203,Entire home/apt,False,False,$175.00,227,2022-08-17,4.95,4.9,4.97,4.97,4.94,4.89,4.93,1.81
42,481277,2022-09-18,1158836,f,Fairview Park,37.85965,-122.2554,Private room,False,False,$65.00,127,2022-06-13,4.9,4.87,4.58,4.79,4.75,4.83,4.69,1.01
43,489957,2022-09-18,38166,f,Shafter,37.83705499235696,-122.25785549223204,Private room,False,False,$85.00,3,2022-09-11,4.67,5.0,5.0,4.67,4.67,4.67,5.0,0.02
44,493876,2022-09-18,2439602,f,Panoramic Hill,37.88528,-122.26276,Entire home/apt,False,False,$139.00,59,2022-08-13,4.68,4.79,4.47,4.72,4.71,4.57,4.47,0.5
45,503632,2022-09-18,1481714,t,Shafter,37.83885,-122.25628,Entire home/apt,False,False,$247.00,193,2022-09-11,4.83,4.92,4.79,4.96,4.93,4.78,4.81,1.55
46,504137,2022-09-18,2486127,f,Sausal Creek,37.79756,-122.22064,Private room,False,False,$75.00,13,2021-10-14,4.92,4.62,4.92,4.92,4.92,4.77,4.92,0.11
47,510260,2022-09-18,176669,f,Longfellow,37.83388,-122.27236,Private room,False,False,$54.00,398,2022-08-15,4.86,4.51,4.73,4.93,4.88,4.78,4.8,3.2
48,515183,2022-09-18,266136,t,Shafter,37.842,-122.25807,Entire home/apt,False,False,$75.00,37,2022-08-01,4.91,4.92,4.72,4.97,4.97,4.81,4.89,0.31
49,517250,2022-09-18,649815,f,Panoramic Hill,37.86057,-122.24618,Entire home/apt,False,False,$240.00,84,2021-05-18,4.88,4.97,4.99,4.99,4.99,4.78,4.94,0.68
50,518786,2022-09-18,1272555,f,Shafter,37.84171,-122.25377,Entire home/apt,False,False,$495.00,11,2022-06-27,4.91,5.0,4.82,4.91,4.91,4.73,4.73,0.23
51,520075,2022-09-18,2559751,f,Fairview Park,37.84661,-122.25534,Entire home/apt,False,False,$350.00,5,2017-08-16,5.0,5.0,4.4,5.0,5.0,4.8,4.8,0.04
52,534930,2022-09-18,1158836,f,Fairview Park,37.85994,-122.25723,Private room,False,False,$70.00,156,2022-08-31,4.58,4.76,4.18,4.65,4.61,4.59,4.43,1.25
53,541975,2022-09-18,1905683,f,Merriwood,37.85391,-122.21926,Entire home/apt,False,False,"$2,400.00",28,2016-02-23,4.92,4.76,4.92,5.0,5.0,4.8,4.92,0.23
54,564610,2022-09-18,2776801,f,Claremont,37.85624,-122.22492,Private room,False,False,$137.00,28,2021-11-25,4.93,4.93,4.96,4.96,5.0,4.86,5.0,0.32
55,566065,2022-09-18,2783571,t,Shepherd Canyon,37.8348,-122.18895,Entire home/apt,False,False,$77.00,31,2022-04-03,4.86,4.76,4.72,5.0,4.9,4.66,4.69,0.28
56,583395,2022-09-18,2318042,f,Montclair,37.832,-122.20522,Entire home/apt,False,False,$89.00,312,2022-09-01,4.88,4.86,4.93,4.95,4.9,4.85,4.84,2.53
57,598686,2022-09-18,356843,f,Fairview Park,37.85326,-122.25679,Entire home/apt,False,False,$230.00,5,2018-09-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06
58,620731,2022-09-18,3075754,f,Piedmont Avenue,37.82152,-122.25335,Entire home/apt,False,False,$699.00,15,2022-07-11,5.0,5.0,4.93,5.0,5.0,4.67,4.93,0.26
59,634476,2022-09-18,98818,f,Oakland Ave-Harrison St,37.81854,-122.25915,Entire home/apt,False,False,$125.00,20,2022-09-09,4.74,4.63,4.79,4.68,4.74,4.68,4.74,0.21
60,637542,2022-09-18,528378,f,Allendale,37.78851,-122.20825,Entire home/apt,False,False,$315.00,4,2012-12-29,5.0,4.67,5.0,5.0,5.0,5.0,5.0,0.03
61,643847,2022-09-18,93949,t,Sobrante Park,37.71242,-122.164,Private room,False,False,$48.00,175,2022-07-25,4.92,4.81,4.87,4.98,4.99,4.94,4.9,1.43
62,663645,2022-09-18,3355586,t,Bushrod,37.86381,-122.27601,Entire home/apt,False,False,$199.00,212,2022-08-24,4.96,4.91,4.96,4.99,4.98,4.78,4.95,1.76
63,665674,2022-09-18,1910565,t,Piedmont Avenue,37.82364,-122.25019,Entire home/apt,False,False,$166.00,154,2022-08-12,4.89,4.94,4.89,4.97,4.93,4.8,4.88,1.27
64,669183,2022-09-18,348493,f,Piedmont Avenue,37.82364,-122.24942,Private room,False,False,$100.00,74,2019-09-16,4.96,4.92,4.97,5.0,5.0,4.93,4.96,0.61
65,674934,2022-09-18,661426,f,Prescott,37.81406,-122.29781,Private room,False,False,$135.00,1,2016-08-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.01
66,702642,2022-09-18,3606912,t,Piedmont Avenue,37.82987,-122.25396,Entire home/apt,False,False,$204.00,102,2022-07-28,4.9,4.88,4.78,4.96,4.93,4.83,4.91,0.86
67,704029,2022-09-18,3615525,t,Bushrod,37.8585,-122.26195,Entire home/apt,False,False,$119.00,201,2022-08-27,4.86,4.85,4.84,4.84,4.84,4.71,4.79,1.66
68,707851,2022-09-18,919364,f,Panoramic Hill,37.87641,-122.26508,Entire home/apt,False,False,$700.00,47,2022-07-10,4.74,4.93,4.48,4.78,4.74,4.27,4.67,0.39
69,714940,2022-09-18,1397626,f,Produce And Waterfront,37.79246,-122.27211,Private room,False,False,$80.00,5,2022-08-18,4.8,5.0,4.8,5.0,5.0,5.0,5.0,1.29
70,715585,2022-09-18,3179232,t,Mosswood,37.8271,-122.26424,Entire home/apt,False,False,$143.00,418,2022-09-08,4.95,4.73,4.98,4.96,4.98,4.79,4.95,3.45
71,717000,2022-09-18,3696289,f,Frick,37.77338,-122.18887,Private room,False,False,$59.00,48,2022-08-22,4.38,4.15,4.15,4.77,4.69,4.53,4.4,0.44
72,719118,2022-09-18,3709999,f,Reservoir Hill-Meadow Brook,37.78929,-122.22759,Private room,False,False,$108.00,1,2019-08-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03
73,732547,2022-09-18,2766891,t,Longfellow,37.83018,-122.27303,Entire home/apt,False,False,$92.00,56,2022-08-27,4.91,4.71,4.93,5.0,4.98,4.82,4.87,0.46
74,740018,2022-09-18,1357483,f,Lakeshore,37.81662,-122.23995,Entire home/apt,False,False,$75.00,123,2022-09-05,4.73,4.84,4.74,4.84,4.88,4.78,4.66,1.02
75,752039,2022-09-18,2307505,t,Clawson,37.82983,-122.289,Entire home/apt,False,False,$95.00,6,2013-11-02,4.8,4.4,4.4,5.0,4.6,4.2,5.0,0.05
76,752568,2022-09-18,3958182,t,Trestle Glen,37.81185,-122.2412,Entire home/apt,False,False,$93.00,232,2022-09-02,4.89,4.96,4.99,4.97,4.91,4.83,4.88,2.08
77,796451,2022-09-18,4195515,f,Prescott,37.81387,-122.29911,Private room,False,False,$75.00,2,2021-11-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.19
78,799533,2022-09-18,56678,t,Santa Fe,37.84358,-122.27254,Private room,False,False,$61.00,508,2022-08-27,4.89,4.74,4.81,4.93,4.94,4.86,4.88,5.91
79,806104,2022-09-18,401608,f,Rockridge,37.85141,-122.24972,Entire home/apt,False,False,$158.00,140,2022-09-15,4.91,4.94,4.94,4.94,4.93,4.8,4.91,1.18
80,828695,2022-09-18,204441,f,Upper Rockridge,37.84947,-122.23459,Entire home/apt,False,False,$93.00,62,2021-12-12,4.63,4.56,4.39,4.81,4.79,4.42,4.5,0.57
81,832407,2022-09-18,4729074,t,Lakeshore,37.8179,-122.24161,Entire home/apt,False,False,$110.00,110,2022-08-03,4.92,4.91,4.88,4.97,4.96,4.78,4.91,0.97
82,832622,2022-09-18,4344400,t,Millsmont,37.77718,-122.17872,Entire home/apt,False,False,$165.00,86,2022-07-22,4.87,4.65,4.79,4.94,4.96,4.73,4.81,0.77
83,857190,2022-09-18,3024870,f,Golden Gate,37.84319,-122.29458,Entire home/apt,False,False,$102.00,3,2018-07-13,4.33,4.67,4.67,5.0,4.67,4.67,4.67,0.03
84,859395,2022-09-18,4499583,f,Panoramic Hill,37.86511,-122.25661,Private room,False,False,$120.00,38,2019-03-05,4.89,4.88,4.83,4.94,4.97,4.79,4.86,0.33
85,869648,2022-09-18,3814241,t,Fairview Park,37.8439,-122.25837,Entire home/apt,False,False,$139.00,394,2022-09-03,4.94,4.81,4.92,4.97,4.94,4.74,4.83,3.4
86,871044,2022-09-18,2006749,t,Paradise Park,37.84647,-122.27992,Entire home/apt,False,False,$116.00,514,2022-09-08,4.79,4.58,4.71,4.91,4.92,4.63,4.7,4.56
87,873649,2022-09-18,4611527,f,Cleveland Heights,37.80438,-122.23975,Entire home/apt,False,False,$133.00,11,2021-08-14,4.64,4.64,4.45,5.0,4.73,4.55,4.64,0.09
88,883539,2022-09-18,4635591,f,Paradise Park,37.85494,-122.28376,Entire home/apt,False,False,$100.00,74,2022-09-03,4.9,4.64,4.95,4.93,4.95,4.89,4.93,0.63
89,883762,2022-09-18,4679636,f,Shafter,37.83717,-122.25739,Entire home/apt,False,False,$110.00,520,2020-03-10,4.96,4.89,4.92,4.96,4.95,4.8,4.89,5.11
90,896605,2022-09-18,4781440,t,Claremont,37.85766,-122.24898,Entire home/apt,False,False,$115.00,335,2022-07-21,4.98,4.97,4.98,4.97,4.96,4.93,4.94,2.87
91,905800,2022-09-18,4846568,f,Piedmont Avenue,37.82795,-122.24861,Entire home/apt,False,False,$100.00,0,,,,,,,,,
92,910999,2022-09-18,4887923,f,Golden Gate,37.84314,-122.28905,Private room,False,False,$119.00,33,2020-12-19,4.97,4.77,5.0,5.0,4.91,4.87,4.91,0.29
93,916790,2022-09-18,4922344,f,Bushrod,37.85094,-122.26846,Private room,False,False,$65.00,127,2020-03-15,4.98,4.91,4.96,5.0,4.98,4.9,4.94,1.1
94,931520,2022-09-18,5017482,t,Piedmont Avenue,37.83044,-122.25424,Private room,False,False,$88.00,203,2022-08-07,4.9,4.9,4.98,4.94,4.97,4.85,4.92,1.79
95,935829,2022-09-18,5048672,t,Oakland Airport,37.74311,-122.2501,Private room,False,False,$100.00,21,2022-09-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.21
96,940042,2022-09-18,1607947,f,Panoramic Hill,37.88146,-122.2473,Entire home/apt,False,False,$230.00,17,2020-08-28,4.63,4.75,4.69,4.94,5.0,4.75,4.82,0.15
97,943021,2022-09-18,357130,f,Golden Gate,37.84801,-122.28824,Private room,False,False,$75.00,176,2022-08-28,4.83,4.81,4.87,4.8,4.84,4.76,4.76,1.51
98,959620,2022-09-18,5222374,t,Fairview Park,37.86294,-122.25854,Entire home/apt,False,False,$87.00,172,2022-09-01,4.96,4.9,4.97,4.93,4.93,4.68,4.84,3.58
99,960197,2022-09-18,2355052,t,Golden Gate,37.86655,-122.29605,Entire home/apt,False,False,$150.00,238,2022-08-21,4.87,4.74,4.89,4.94,4.96,4.78,4.81,2.07
100,968089,2022-09-18,5282793,f,Panoramic Hill,37.89875,-122.2565,Entire home/apt,False,False,$311.00,15,2018-06-08,5.0,4.87,4.47,4.87,5.0,4.73,4.93,0.13
101,994269,2022-09-18,5461211,f,Piedmont Pines,37.82897,-122.18938,Entire home/apt,False,False,$475.00,28,2021-12-29,4.77,4.69,4.65,5.0,4.88,4.85,4.77,0.25
102,1004408,2022-09-18,5357560,f,Adams Point,37.80936,-122.25835,Entire home/apt,False,False,$110.00,5,2021-05-05,5.0,4.8,5.0,4.4,5.0,4.8,4.6,0.05
103,1009207,2022-09-18,5551673,f,Panoramic Hill,37.8982,-122.25895,Entire home/apt,False,False,$150.00,96,2020-02-29,4.88,4.9,4.88,5.0,4.98,4.84,4.86,0.83
104,1059077,2022-09-18,5829299,f,Bushrod,37.85341,-122.26615,Entire home/apt,False,False,$200.00,21,2021-08-13,4.95,4.8,4.95,5.0,4.95,4.75,4.85,0.25
105,1070026,2022-09-18,5887532,f,Panoramic Hill,37.89355,-122.25965,Entire home/apt,False,False,$185.00,55,2021-02-03,4.94,4.93,4.93,4.96,4.96,4.85,4.96,0.49
106,1080469,2022-09-18,5942950,f,Claremont,37.85895,-122.23744,Entire home/apt,False,False,$300.00,0,,,,,,,,,
107,1101553,2022-09-18,2354409,f,Mountain View Cemetery,37.83685,-122.24939,Entire home/apt,False,False,$95.00,82,2019-06-20,4.9,4.88,4.96,4.94,4.93,4.85,4.93,0.85
108,1102527,2022-09-18,6055758,t,South Kennedy Tract,37.77143,-122.24989,Entire home/apt,False,False,$185.00,48,2022-08-10,4.87,4.85,4.96,5.0,4.96,4.85,4.83,0.42
109,1127889,2022-09-18,1607947,f,Panoramic Hill,37.88164,-122.2481,Entire home/apt,False,False,$110.00,43,2019-09-02,4.9,4.82,4.88,4.95,5.0,4.73,4.76,0.38
110,1159667,2022-09-18,6354753,f,Paradise Park,37.86171,-122.27989,Entire home/apt,False,False,$250.00,5,2017-08-12,5.0,4.67,4.67,5.0,5.0,4.67,5.0,0.04
111,1164114,2022-09-18,6376595,f,Sequoyah,37.76864,-122.13648,Entire home/apt,False,False,$155.00,424,2022-08-08,4.99,4.91,4.97,5.0,4.99,4.94,4.98,4.3
112,1164340,2022-09-18,6204658,f,Fairview Park,37.85395,-122.25463,Entire home/apt,True,True,$700.00,14,2022-08-12,4.79,4.93,4.79,5.0,5.0,4.79,4.93,0.13
113,1168405,2022-09-18,6398930,f,Santa Fe,37.83872,-122.2752,Entire home/apt,False,False,$104.00,52,2016-09-06,4.78,4.31,4.73,4.79,4.96,4.67,4.75,0.46
114,1189971,2022-09-18,5018883,f,Redwood Heights,37.79345,-122.18118,Entire home/apt,False,False,$135.00,42,2022-01-05,4.93,4.9,5.0,5.0,5.0,4.95,4.95,0.37
115,1197379,2022-09-18,3046829,t,Shafter,37.84274,-122.25274,Entire home/apt,False,False,$123.00,412,2022-09-15,4.88,4.97,4.93,4.94,4.93,4.83,4.88,3.66
116,1232906,2022-09-18,6723674,f,Claremont,37.85528,-122.245,Private room,False,False,$85.00,18,2019-12-22,4.94,4.89,4.89,4.89,4.94,4.72,4.89,0.16
117,1251055,2022-09-18,6816758,t,Redwood Heights,37.79135,-122.18273,Entire home/apt,False,False,$450.00,15,2022-08-08,4.87,4.73,4.87,5.0,5.0,4.8,4.73,1.02
118,1251639,2022-09-18,407399,t,Golden Gate,37.84167,-122.28449,Private room,False,False,$79.00,350,2022-09-11,4.95,4.86,4.92,4.98,4.99,4.91,4.94,3.15
119,1252623,2022-09-18,3994305,f,South Kennedy Tract,37.77291,-122.23119,Private room,False,False,$94.00,56,2020-01-03,4.83,4.42,4.72,4.92,4.96,4.73,4.85,0.54
120,1252780,2022-09-18,4226186,f,Santa Fe,37.84191,-122.27111,Private room,False,False,$59.00,33,2019-11-08,4.91,4.67,4.67,5.0,4.97,4.76,4.88,0.3
121,1255946,2022-09-18,6841310,f,Skyline-Hillcrest Estates,37.8001,-122.16285,Entire home/apt,False,False,$400.00,61,2022-08-30,4.9,4.85,4.44,4.85,4.7,4.58,4.75,0.79
122,1263713,2022-09-18,2058874,t,Panoramic Hill,37.88242,-122.25906,Entire home/apt,False,False,$211.00,433,2022-09-01,4.91,4.94,4.78,4.97,4.98,4.8,4.9,3.86
123,1276991,2022-09-18,4170007,f,Fairview Park,37.85431,-122.25927,Entire home/apt,False,False,$331.00,19,2022-07-27,4.95,4.95,4.95,4.95,4.95,4.95,5.0,0.17
124,1279425,2022-09-18,6962145,f,Redwood Heights,37.78977,-122.18588,Entire home/apt,False,False,$150.00,0,,,,,,,,,
125,1280992,2022-09-18,6970531,t,Bushrod,37.85027,-122.26662,Private room,True,False,$60.00,141,2022-08-18,4.93,4.82,4.99,4.89,4.91,4.86,4.91,1.27
126,1287662,2022-09-18,4624994,t,Golden Gate,37.83837,-122.28464,Entire home/apt,False,False,$179.00,216,2022-09-12,4.95,4.79,4.97,4.99,4.99,4.88,4.93,1.94
127,1311539,2022-09-18,7127216,t,Produce And Waterfront,37.77342,-122.28036,Entire home/apt,False,False,$119.00,61,2022-07-29,4.89,4.9,4.85,4.92,4.97,4.83,4.92,0.57
128,1331360,2022-09-18,6723674,f,Upper Rockridge,37.84902,-122.24184,Private room,False,False,$85.00,10,2015-04-12,4.78,4.78,4.78,4.67,4.78,4.67,4.6,0.09
129,1352085,2022-09-18,6652631,t,Panoramic Hill,37.88311,-122.26511,Entire home/apt,False,False,$64.00,710,2022-09-15,4.93,4.94,4.85,4.93,4.95,4.84,4.89,6.41
130,1353070,2022-09-18,7344668,t,Piedmont Avenue,37.83123,-122.25309,Private room,False,False,$76.00,126,2022-08-31,4.9,4.89,4.82,4.95,4.96,4.89,4.91,1.13
131,1365576,2022-09-18,7412381,t,Panoramic Hill,37.88433,-122.26179,Entire home/apt,False,False,$210.00,41,2022-06-21,4.95,4.93,4.9,5.0,4.98,4.85,4.88,0.37
132,1370751,2022-09-18,3996039,f,Glenview,37.8038,-122.22456,Entire home/apt,False,False,$170.00,43,2022-07-08,4.78,4.85,4.54,4.93,4.9,4.79,4.81,0.39
133,1374864,2022-09-18,7450071,f,Oakmore,37.81937,-122.20665,Entire home/apt,False,False,$59.00,21,2019-11-29,4.95,4.75,4.7,5.0,4.95,4.85,4.8,0.19
134,1393344,2022-09-18,7531856,f,Old City-Produce And Waterfront,37.80127,-122.27535,Entire home/apt,False,False,$130.00,5,2022-01-11,5.0,5.0,5.0,5.0,5.0,4.8,5.0,0.4
135,1412523,2022-09-18,7614874,f,Panoramic Hill,37.8646,-122.25075,Private room,False,False,$66.00,19,2022-09-04,5.0,5.0,5.0,4.94,5.0,4.94,5.0,0.18
136,1412799,2022-09-18,7616345,f,Oakmore,37.80834,-122.21193,Entire home/apt,False,False,$195.00,134,2020-06-10,4.94,4.86,4.91,4.95,4.94,4.86,4.89,1.22
137,1428454,2022-09-18,7682097,f,Fairview Park,37.85677,-122.25606,Private room,False,False,$87.00,239,2022-09-10,4.92,4.94,4.97,4.94,4.92,4.86,4.9,2.17
138,1444713,2022-09-18,5936715,t,Panoramic Hill,37.8877,-122.25758,Private room,False,False,$85.00,344,2022-09-05,4.91,4.91,4.94,4.96,4.94,4.85,4.88,3.11
139,1451237,2022-09-18,3383432,f,Crocker Highland,37.81292,-122.23473,Entire home/apt,False,False,$111.00,67,2020-02-20,4.77,4.88,4.73,4.93,4.92,4.72,4.72,0.61
140,1456375,2022-09-18,7810591,f,Merriwood,37.84068,-122.21211,Entire home/apt,False,False,$145.00,591,2022-09-10,4.75,4.81,4.53,4.9,4.94,4.77,4.78,5.44
141,1484136,2022-09-18,7940215,t,Oakmore,37.80413,-122.21065,Entire home/apt,False,False,$150.00,28,2022-06-30,5.0,4.89,5.0,5.0,5.0,4.96,5.0,0.26
142,1500134,2022-09-18,6970531,t,Bushrod,37.84905,-122.26658,Private room,True,True,$70.00,85,2022-07-12,4.95,4.77,4.99,4.87,5.0,4.86,4.9,0.81
143,1504107,2022-09-18,8036224,f,Cleveland Heights,37.80751,-122.24395,Entire home/apt,False,False,$61.00,62,2022-08-29,4.74,4.89,4.32,4.9,4.95,4.7,4.69,0.56
144,1505361,2022-09-18,7056943,t,Claremont,37.85769,-122.23717,Entire home/apt,False,False,$209.00,212,2022-09-03,4.88,4.85,4.91,4.89,4.92,4.83,4.86,1.92
145,1515858,2022-09-18,8072827,f,Adams Point,37.81194,-122.25247,Entire home/apt,False,False,$325.00,58,2020-02-21,4.93,4.96,4.75,4.96,4.95,4.85,4.82,0.58
146,1535375,2022-09-18,8039119,t,Paradise Park,37.86263,-122.28426,Entire home/apt,False,False,$100.00,639,2022-09-05,4.92,4.86,4.91,4.98,4.97,4.86,4.89,5.78
147,1537027,2022-09-18,6722695,f,Lakeshore,37.81702,-122.23675,Entire home/apt,False,False,$125.00,20,2015-10-02,4.72,4.89,4.83,4.94,5.0,4.67,4.83,0.19
148,1542557,2022-09-18,770719,f,Panoramic Hill,37.87806,-122.2605,Entire home/apt,False,False,$130.00,17,2022-08-20,4.76,4.88,4.18,4.65,4.76,4.71,4.41,0.17
